MapName,ChunkX,ChunkY,BaseRegionCode,ZoneType,FinalZoneID,LotsCount
Felucca,54,24,0,0,0,0
Felucca,54,25,0,0,0,0
Felucca,54,26,0,0,0,0
Felucca,54,27,0,0,0,0
Felucca,54,28,0,0,0,0
Felucca,54,29,0,0,0,0
Felucca,54,30,0,0,0,0
Felucca,54,31,0,0,0,0
Felucca,54,32,0,0,0,0
Felucca,55,0,0,0,0,0
Felucca,55,1,0,0,0,0
Felucca,55,4,0,0,0,0
Felucca,55,5,0,0,0,0
Felucca,55,6,0,0,0,0
Felucca,55,7,0,0,0,0
Felucca,55,8,0,0,0,0
Felucca,55,9,0,0,0,0
Felucca,55,10,0,0,0,0
Felucca,55,11,0,0,0,0
Felucca,55,12,0,0,0,0
Felucca,55,13,0,0,0,0
Felucca,55,14,0,0,0,35
Felucca,55,15,0,0,0,13
Felucca,55,16,0,0,0,0
Felucca,55,17,0,0,0,0
Felucca,55,18,0,0,0,0
Felucca,55,19,0,0,0,0
Felucca,55,20,0,0,0,0
Felucca,55,21,0,0,0,0
Felucca,55,22,0,0,0,0
Felucca,55,23,0,0,0,0
Felucca,55,24,0,0,0,0
Felucca,55,25,0,0,0,0
Felucca,55,26,0,0,0,0
Felucca,55,27,0,0,0,0
Felucca,55,28,0,0,0,0
Felucca,55,29,0,0,0,0
Felucca,55,30,0,0,0,0
Felucca,55,31,0,0,0,0
Felucca,55,32,0,0,0,0
Felucca,56,0,0,0,0,0
Felucca,56,1,0,0,0,0
Felucca,56,2,0,0,0,0
Felucca,56,3,0,0,0,0
Felucca,56,4,0,0,0,0
Felucca,56,5,0,0,0,0
Felucca,56,6,0,0,0,0
Felucca,56,7,0,0,0,0
Felucca,56,8,0,0,0,0
Felucca,56,9,0,0,0,0
Felucca,56,10,0,0,0,0
Felucca,56,11,0,0,0,0
Felucca,56,12,0,0,0,0
Felucca,56,13,0,0,0,0
Felucca,56,14,0,0,0,0
Felucca,56,15,0,0,0,0
Felucca,56,16,0,0,0,0
Felucca,56,17,0,0,0,0
Felucca,56,18,0,0,0,0
Felucca,56,19,0,0,0,0
Felucca,56,20,0,0,0,0
Felucca,56,21,0,0,0,0
Felucca,56,22,0,0,0,0
Felucca,56,23,0,0,0,0
Felucca,56,24,0,0,0,0
Felucca,56,25,0,0,0,0
Felucca,56,26,0,0,0,0
Felucca,56,27,0,0,0,0
Felucca,56,28,0,0,0,0
Felucca,56,29,0,0,0,0
Felucca,56,30,0,0,0,0
Felucca,56,31,0,0,0,0
Felucca,56,32,0,0,0,0
Trammel,0,0,0,0,0,0
Trammel,0,1,0,0,0,0
Trammel,0,2,0,0,0,0
Trammel,0,3,0,0,0,0
Trammel,0,4,0,0,0,0
Trammel,0,5,0,0,0,0
Trammel,0,6,0,0,0,0
Trammel,0,7,0,0,0,0
Trammel,0,8,0,0,0,0
Trammel,0,9,0,0,0,0
Trammel,0,10,0,0,0,0
Trammel,0,11,0,0,0,1
Trammel,0,12,0,0,0,0
Trammel,0,13,0,0,0,0
Trammel,0,14,0,0,0,0
Trammel,0,15,0,0,0,0
Trammel,0,16,0,0,0,0
Trammel,0,17,0,0,0,0
Trammel,0,18,0,0,0,0
Trammel,0,19,0,0,0,0
Trammel,0,20,0,0,0,0
Trammel,0,21,0,0,0,0
Trammel,0,22,0,0,0,0
Trammel,0,23,0,0,0,0
Trammel,0,24,0,0,0,0
Trammel,0,25,0,0,0,0
Trammel,0,26,0,0,0,0
Trammel,0,27,0,0,0,0
Trammel,0,28,0,0,0,0
Trammel,0,29,0,0,0,0
Trammel,0,30,0,0,0,0
Trammel,0,31,0,0,0,0
Trammel,0,32,0,0,0,0
Trammel,1,0,0,0,0,0
Trammel,1,1,0,0,0,0
Trammel,1,2,0,0,0,0
Trammel,1,3,0,0,0,0
Trammel,1,4,0,0,0,0
Trammel,1,7,111500,2,1115002,2
Trammel,1,8,111500,1,1115001,0
Trammel,1,9,111500,1,1115001,0
Trammel,1,10,0,3,1115003,11
Trammel,1,11,0,0,0,15
Trammel,1,12,0,0,0,0
Trammel,1,13,0,0,0,0
Trammel,1,14,0,0,0,0
Trammel,1,15,0,0,0,0
Trammel,1,16,0,0,0,0
Trammel,1,17,0,0,0,0
Trammel,1,18,0,0,0,0
Trammel,1,19,0,0,0,0
Trammel,1,20,0,0,0,0
Trammel,1,21,0,0,0,0
Trammel,1,22,0,0,0,0
Trammel,1,23,0,0,0,0
Trammel,1,24,0,0,0,0
Trammel,1,25,0,0,0,0
Trammel,1,26,0,0,0,0
Trammel,1,27,0,0,0,0
Trammel,1,28,0,0,0,0
Trammel,1,29,0,0,0,0
Trammel,1,30,0,0,0,0
Trammel,1,31,0,0,0,0
Trammel,1,32,0,0,0,0
Trammel,2,0,0,0,0,0
Trammel,2,1,0,0,0,0
Trammel,2,2,0,0,0,0
Trammel,2,3,0,0,0,0
Trammel,2,4,0,0,0,0
Trammel,2,10,0,3,1115003,10
Trammel,2,11,0,0,0,1
Trammel,2,12,0,0,0,3
Trammel,2,13,0,0,0,0
Trammel,2,14,0,0,0,0
Trammel,2,15,0,0,0,0
Trammel,2,16,0,0,0,0
Trammel,2,17,0,0,0,0
Trammel,2,18,0,0,0,0
Trammel,2,19,0,0,0,0
Trammel,2,20,0,0,0,0
Trammel,2,21,0,0,0,0
Trammel,2,22,0,0,0,0
Trammel,2,23,0,0,0,0
Trammel,2,24,0,0,0,0
Trammel,2,25,0,0,0,0
Trammel,2,26,0,0,0,0
Trammel,2,27,0,0,0,0
Trammel,2,28,0,0,0,0
Trammel,2,29,0,0,0,0
Trammel,2,30,0,0,0,0
Trammel,2,31,0,0,0,0
Trammel,2,32,0,0,0,0
Trammel,3,0,0,0,0,0
Trammel,3,1,0,0,0,0
Trammel,3,2,0,0,0,0
Trammel,3,3,0,0,0,0
Trammel,3,4,0,0,0,0
Trammel,3,5,111500,1,1115001,0
Trammel,3,10,0,0,0,13
Trammel,3,11,0,0,0,2
Trammel,3,12,0,0,0,12
Trammel,3,13,0,0,0,5
Trammel,3,14,0,0,0,0
Trammel,3,15,0,0,0,0
Trammel,3,16,0,0,0,1
Trammel,3,17,0,0,0,0
Trammel,3,18,0,0,0,0
Trammel,3,19,0,0,0,0
Trammel,3,20,0,0,0,0
Trammel,3,21,0,0,0,0
Trammel,3,22,0,0,0,0
Trammel,3,23,0,0,0,0
Trammel,3,24,0,0,0,0
Trammel,3,25,0,0,0,0
Trammel,3,26,0,0,0,0
Trammel,3,27,0,0,0,0
Trammel,3,28,0,0,0,0
Trammel,3,29,0,0,0,0
Trammel,3,30,0,0,0,0
Trammel,3,31,0,0,0,0
Trammel,3,32,0,0,0,0
Trammel,4,0,0,0,0,0
Trammel,4,1,0,0,0,0
Trammel,4,2,0,0,0,0
Trammel,4,3,0,0,0,0
Trammel,4,4,0,0,0,0
Trammel,4,5,111500,1,1115001,0
Trammel,4,10,0,3,1115003,13
Trammel,4,11,0,0,0,13
Trammel,4,12,0,0,0,5
Trammel,4,13,0,0,0,7
Trammel,4,14,0,0,0,0
Trammel,4,15,0,0,0,0
Trammel,4,18,0,0,0,0
Trammel,4,19,0,0,0,0
Trammel,4,20,0,0,0,0
Trammel,4,21,0,0,0,0
Trammel,4,22,0,0,0,0
Trammel,4,23,0,0,0,0
Trammel,4,24,0,0,0,0
Trammel,4,25,0,0,0,0
Trammel,4,26,0,0,0,0
Trammel,4,27,0,0,0,0
Trammel,4,28,0,0,0,0
Trammel,4,29,0,0,0,0
Trammel,4,30,0,0,0,0
Trammel,4,31,0,0,0,0
Trammel,4,32,0,0,0,0
Trammel,5,0,0,0,0,0
Trammel,5,1,0,0,0,0
Trammel,5,2,0,0,0,0
Trammel,5,3,0,0,0,0
Trammel,5,4,0,3,1115003,13
Trammel,5,5,111500,2,1115002,51
Trammel,5,6,111504,2,1115042,55
Trammel,5,7,111500,2,1115002,35
Trammel,5,8,111500,2,1115002,11
Trammel,5,9,111500,2,1115002,16
Trammel,5,10,0,3,1115003,25
Trammel,5,11,0,0,0,16
Trammel,5,12,0,0,0,2
Trammel,5,13,0,0,0,4
Trammel,5,14,0,0,0,22
Trammel,5,15,0,0,0,10
Trammel,5,16,0,0,0,1
Trammel,5,17,0,3,1111043,1
Trammel,5,18,0,3,1111043,1
Trammel,5,19,0,0,0,0
Trammel,5,20,0,0,0,0
Trammel,5,21,0,0,0,0
Trammel,5,22,0,0,0,0
Trammel,5,23,0,0,0,0
Trammel,5,24,0,0,0,0
Trammel,5,25,0,0,0,0
Trammel,5,26,110400,1,1104001,0
Trammel,5,27,110400,1,1104001,0
Trammel,5,28,110400,1,1104001,0
Trammel,5,29,110400,1,1104001,0
Trammel,5,30,110400,1,1104001,0
Trammel,5,31,110400,1,1104001,0
Trammel,5,32,0,0,0,0
Trammel,6,0,0,0,0,0
Trammel,6,1,0,0,0,0
Trammel,6,2,0,0,0,5
Trammel,6,3,0,0,0,18
Trammel,6,4,0,3,1115003,57
Trammel,6,5,0,3,1115003,65
Trammel,6,6,0,3,1115003,57
Trammel,6,7,0,3,1115043,58
Trammel,6,8,0,3,1115003,17
Trammel,6,9,0,3,1115003,20
Trammel,6,10,0,3,1115003,16
Trammel,6,11,0,0,0,20
Trammel,6,12,0,0,0,9
Trammel,6,13,0,0,0,13
Trammel,6,14,0,0,0,29
Trammel,6,15,0,0,0,30
Trammel,6,16,0,0,0,15
Trammel,6,17,0,3,1111043,17
Trammel,6,18,111104,2,1111042,26
Trammel,6,19,0,3,1111043,5
Trammel,6,20,0,0,0,0
Trammel,6,21,0,0,0,0
Trammel,6,22,0,0,0,0
Trammel,6,23,0,0,0,0
Trammel,6,24,0,0,0,0
Trammel,6,25,0,0,0,0
Trammel,6,26,110400,1,1104001,0
Trammel,6,27,110400,1,1104001,0
Trammel,6,28,110400,1,1104001,0
Trammel,6,29,110400,1,1104001,0
Trammel,6,30,110400,1,1104001,0
Trammel,6,31,110400,1,1104001,0
Trammel,6,32,0,0,0,0
Trammel,7,0,0,0,0,0
Trammel,7,1,0,0,0,0
Trammel,7,2,0,0,0,21
Trammel,7,3,0,0,0,20
Trammel,7,4,0,0,0,64
Trammel,7,5,0,0,0,51
Trammel,7,6,0,0,0,52
Trammel,7,7,0,0,0,58
Trammel,7,8,0,0,0,21
Trammel,7,9,0,0,0,16
Trammel,7,10,0,0,0,14
Trammel,7,11,0,0,0,1
Trammel,7,12,0,0,0,7
Trammel,7,13,0,0,0,24
Trammel,7,14,0,0,0,29
Trammel,7,15,0,0,0,22
Trammel,7,16,0,0,0,28
Trammel,7,17,0,3,1111043,30
Trammel,7,18,0,3,1111043,27
Trammel,7,19,0,3,1111043,24
Trammel,7,20,0,0,0,16
Trammel,7,21,0,0,0,1
Trammel,7,22,0,0,0,0
Trammel,7,23,0,0,0,0
Trammel,7,24,0,0,0,0
Trammel,7,25,0,0,0,0
Trammel,7,26,110400,1,1104001,0
Trammel,7,27,110400,1,1104001,0
Trammel,7,28,110400,1,1104001,0
Trammel,7,29,110400,1,1104001,0
Trammel,7,30,110400,1,1104001,0
Trammel,7,31,110400,1,1104001,0
Trammel,7,32,0,0,0,0
Trammel,8,0,0,0,0,0
Trammel,8,1,0,0,0,6
Trammel,8,2,0,0,0,7
Trammel,8,3,0,0,0,10
Trammel,8,4,0,0,0,23
Trammel,8,5,0,0,0,13
Trammel,8,6,0,0,0,13
Trammel,8,7,0,0,0,21
Trammel,8,8,0,0,0,18
Trammel,8,9,0,0,0,15
Trammel,8,10,0,3,1101003,14
Trammel,8,11,0,3,1101003,2
Trammel,8,12,0,0,0,0
Trammel,8,13,0,0,0,5
Trammel,8,14,0,3,1101073,2
Trammel,8,15,0,3,1101073,14
Trammel,8,16,0,3,1101073,10
Trammel,8,17,0,0,0,1
Trammel,8,18,0,0,0,15
Trammel,8,19,0,0,0,20
Trammel,8,20,0,0,0,8
Trammel,8,21,0,0,0,21
Trammel,8,22,0,0,0,17
Trammel,8,23,0,0,0,18
Trammel,8,24,0,0,0,15
Trammel,8,25,0,3,1104003,3
Trammel,8,26,110405,2,1104052,1
Trammel,8,27,110405,2,1104052,7
Trammel,8,28,110405,1,1104051,0
Trammel,8,29,110400,1,1104001,0
Trammel,8,30,110400,1,1104001,0
Trammel,8,31,110400,1,1104001,0
Trammel,8,32,0,0,0,0
Trammel,9,0,0,0,0,0
Trammel,9,1,0,0,0,16
Trammel,9,2,0,0,0,19
Trammel,9,3,0,0,0,16
Trammel,9,4,0,0,0,21
Trammel,9,5,0,0,0,26
Trammel,9,6,0,0,0,5
Trammel,9,7,0,0,0,15
Trammel,9,8,0,0,0,11
Trammel,9,9,0,0,0,2
Trammel,9,10,0,3,1101003,22
Trammel,9,11,110100,2,1101002,13
Trammel,9,15,110107,2,1101072,19
Trammel,9,16,0,3,1101073,16
Trammel,9,17,0,3,1308003,2
Trammel,9,18,0,3,1308003,19
Trammel,9,19,0,3,1308003,28
Trammel,9,20,0,3,1308003,15
Trammel,9,21,0,0,0,32
Trammel,9,22,0,0,0,26
Trammel,9,23,0,0,0,18
Trammel,9,24,0,0,0,0
Trammel,9,25,0,0,0,0
Trammel,9,26,110405,2,1104052,1
Trammel,9,27,110405,2,1104052,4
Trammel,9,28,110405,2,1104052,1
Trammel,9,29,110400,1,1104001,0
Trammel,9,30,110400,1,1104001,0
Trammel,9,31,110400,1,1104001,0
Trammel,9,32,0,0,0,0
Trammel,10,0,0,0,0,0
Trammel,10,1,0,0,0,7
Trammel,10,2,0,0,0,19
Trammel,10,3,0,0,0,20
Trammel,10,4,0,0,0,14
Trammel,10,5,0,0,0,14
Trammel,10,6,0,0,0,18
Trammel,10,7,0,0,0,9
Trammel,10,8,0,0,0,5
Trammel,10,9,0,0,0,10
Trammel,10,10,0,3,1101003,24
Trammel,10,11,110105,2,1101052,14
Trammel,10,15,0,3,1101073,26
Trammel,10,16,0,3,1101073,16
Trammel,10,17,0,3,1308003,22
Trammel,10,18,130800,2,1308002,24
Trammel,10,19,130800,2,1308002,23
Trammel,10,20,0,3,1308003,20
Trammel,10,21,0,0,0,16
Trammel,10,22,0,0,0,18
Trammel,10,23,0,0,0,7
Trammel,10,24,0,0,0,14
Trammel,10,25,0,0,0,0
Trammel,10,26,110400,1,1104001,0
Trammel,10,27,110400,1,1104001,0
Trammel,10,28,110404,1,1104041,0
Trammel,10,31,110404,1,1104041,0
Trammel,10,32,0,0,0,0
Trammel,11,0,0,0,0,0
Trammel,11,1,0,0,0,11
Trammel,11,2,0,0,0,5
Trammel,11,3,0,0,0,3
Trammel,11,4,0,0,0,0
Trammel,11,5,0,0,0,22
Trammel,11,6,0,0,0,18
Trammel,11,7,0,0,0,12
Trammel,11,8,0,0,0,26
Trammel,11,9,0,0,0,8
Trammel,11,10,0,3,1101053,17
Trammel,11,14,110100,2,1101002,12
Trammel,11,15,0,3,1101003,30
Trammel,11,16,0,0,0,10
Trammel,11,17,0,3,1308003,18
Trammel,11,18,130800,2,1308002,24
Trammel,11,19,130800,2,1308002,23
Trammel,11,20,0,3,1308003,23
Trammel,11,21,0,0,0,11
Trammel,11,22,0,0,0,8
Trammel,11,23,0,0,0,13
Trammel,11,24,0,0,0,12
Trammel,11,25,0,3,1104003,3
Trammel,11,26,110400,1,1104001,0
Trammel,11,27,110400,1,1104001,0
Trammel,11,28,110404,1,1104041,0
Trammel,11,30,110404,1,1104041,0
Trammel,11,32,0,0,0,0
Trammel,12,0,0,0,0,0
Trammel,12,1,0,0,0,1
Trammel,12,2,0,0,0,4
Trammel,12,3,0,0,0,11
Trammel,12,4,0,0,0,25
Trammel,12,5,0,0,0,21
Trammel,12,6,0,0,0,19
Trammel,12,7,0,0,0,13
Trammel,12,8,0,0,0,23
Trammel,12,9,0,0,0,14
Trammel,12,10,0,3,1101003,18
Trammel,12,11,110100,2,1101002,6
Trammel,12,14,110100,2,1101002,5
Trammel,12,15,0,3,1101003,3
Trammel,12,16,0,0,0,17
Trammel,12,17,0,3,1308003,21
Trammel,12,18,130800,2,1308002,19
Trammel,12,19,130800,2,1308002,30
Trammel,12,20,0,3,1308003,25
Trammel,12,21,0,0,0,26
Trammel,12,22,0,0,0,14
Trammel,12,23,0,0,0,13
Trammel,12,24,0,0,0,16
Trammel,12,25,0,3,1104003,11
Trammel,12,26,110400,2,1104002,15
Trammel,12,27,110400,2,1104002,9
Trammel,12,28,110400,1,1104001,0
Trammel,12,29,110400,1,1104001,0
Trammel,12,30,110400,1,1104001,0
Trammel,12,31,110400,1,1104001,0
Trammel,12,32,0,0,0,0
Trammel,13,0,0,0,0,0
Trammel,13,1,0,0,0,12
Trammel,13,2,0,0,0,13
Trammel,13,3,0,0,0,24
Trammel,13,4,0,0,0,31
Trammel,13,5,0,0,0,29
Trammel,13,6,0,0,0,22
Trammel,13,7,0,0,0,7
Trammel,13,8,0,0,0,6
Trammel,13,9,0,0,0,23
Trammel,13,10,0,3,1101003,32
Trammel,13,11,110100,2,1101002,27
Trammel,13,14,110100,1,1101001,0
Trammel,13,15,0,3,1101003,7
Trammel,13,16,0,0,0,4
Trammel,13,17,0,3,1308003,25
Trammel,13,18,0,3,1308003,26
Trammel,13,19,0,3,1308003,21
Trammel,13,20,0,3,1308003,13
Trammel,13,21,0,0,0,24
Trammel,13,22,0,0,0,12
Trammel,13,23,0,0,0,6
Trammel,13,24,0,0,0,19
Trammel,13,25,0,3,1104003,19
Trammel,13,26,110400,2,1104002,15
Trammel,13,27,110400,2,1104002,12
Trammel,13,28,110400,1,1104001,0
Trammel,13,29,110400,1,1104001,0
Trammel,13,30,110400,1,1104001,0
Trammel,13,31,110400,1,1104001,0
Trammel,13,32,0,0,0,0
Trammel,14,0,0,0,0,0
Trammel,14,1,0,0,0,13
Trammel,14,2,0,0,0,14
Trammel,14,3,0,0,0,21
Trammel,14,4,0,0,0,21
Trammel,14,5,0,0,0,20
Trammel,14,6,0,0,0,22
Trammel,14,7,0,0,0,21
Trammel,14,8,0,0,0,23
Trammel,14,9,0,0,0,21
Trammel,14,10,0,3,1101003,23
Trammel,14,11,0,3,1101003,22
Trammel,14,12,0,3,1101003,6
Trammel,14,13,0,0,0,0
Trammel,14,14,0,0,0,0
Trammel,14,15,0,0,0,0
Trammel,14,16,0,0,0,14
Trammel,14,17,0,0,0,29
Trammel,14,18,0,0,0,57
Trammel,14,19,0,0,0,29
Trammel,14,20,0,0,0,9
Trammel,14,23,0,0,0,28
Trammel,14,24,0,0,0,21
Trammel,14,25,0,3,1104003,19
Trammel,14,26,110400,2,1104002,7
Trammel,14,27,110400,2,1104002,9
Trammel,14,28,110400,1,1104001,0
Trammel,14,29,110400,1,1104001,0
Trammel,14,30,110400,1,1104001,0
Trammel,14,31,110400,1,1104001,0
Trammel,14,32,0,0,0,0
Trammel,15,0,0,0,0,21
Trammel,15,1,0,0,0,11
Trammel,15,2,0,0,0,8
Trammel,15,3,0,0,0,13
Trammel,15,4,0,0,0,32
Trammel,15,5,0,0,0,25
Trammel,15,6,0,0,0,25
Trammel,15,7,0,0,0,43
Trammel,15,8,0,0,0,40
Trammel,15,9,0,0,0,26
Trammel,15,10,0,0,0,22
Trammel,15,11,0,0,0,21
Trammel,15,12,0,0,0,4
Trammel,15,13,0,0,0,0
Trammel,15,14,0,0,0,0
Trammel,15,15,0,0,0,10
Trammel,15,16,0,0,0,10
Trammel,15,17,0,0,0,25
Trammel,15,18,0,0,0,38
Trammel,15,19,0,0,0,0
Trammel,15,20,0,0,0,0
Trammel,15,23,0,3,1112003,13
Trammel,15,24,0,0,0,18
Trammel,15,25,0,3,1104003,5
Trammel,15,26,110400,2,1104002,15
Trammel,15,27,110400,2,1104002,2
Trammel,15,28,110400,1,1104001,0
Trammel,15,29,110400,1,1104001,0
Trammel,15,30,110400,1,1104001,0
Trammel,15,31,110400,1,1104001,0
Trammel,15,32,0,0,0,0
Trammel,16,0,0,0,0,20
Trammel,16,1,0,0,0,22
Trammel,16,2,0,0,0,11
Trammel,16,3,0,0,0,19
Trammel,16,4,0,0,0,29
Trammel,16,5,0,0,0,36
Trammel,16,6,0,0,0,30
Trammel,16,7,0,0,0,24
Trammel,16,8,0,0,0,12
Trammel,16,9,0,0,0,13
Trammel,16,10,0,0,0,2
Trammel,16,11,0,0,0,0
Trammel,16,12,0,0,0,0
Trammel,16,13,0,0,0,0
Trammel,16,14,0,0,0,0
Trammel,16,15,0,0,0,14
Trammel,16,16,0,0,0,27
Trammel,16,17,0,0,0,13
Trammel,16,18,0,0,0,21
Trammel,16,19,0,0,0,0
Trammel,16,20,0,3,1112003,1
Trammel,16,21,111200,2,1112002,3
Trammel,16,22,111200,1,1112001,0
Trammel,16,23,0,3,1112003,1
Trammel,16,24,0,0,0,14
Trammel,16,25,0,3,1104003,9
Trammel,16,26,0,3,1104003,14
Trammel,16,27,0,3,1104003,2
Trammel,16,28,0,3,1104003,8
Trammel,16,29,0,0,0,0
Trammel,16,30,0,3,1104003,7
Trammel,16,31,0,3,1104003,3
Trammel,16,32,0,0,0,0
Trammel,17,0,0,0,0,0
Trammel,17,1,0,0,0,0
Trammel,17,2,0,0,0,7
Trammel,17,3,0,0,0,12
Trammel,17,4,0,0,0,22
Trammel,17,5,0,0,0,12
Trammel,17,6,0,0,0,29
Trammel,17,7,0,0,0,18
Trammel,17,8,0,3,1103023,8
Trammel,17,10,0,3,1103023,2
Trammel,17,11,0,0,0,0
Trammel,17,12,0,0,0,0
Trammel,17,13,0,0,0,0
Trammel,17,14,0,0,0,0
Trammel,17,15,0,0,0,1
Trammel,17,16,0,0,0,5
Trammel,17,17,0,0,0,0
Trammel,17,18,0,0,0,0
Trammel,17,19,0,0,0,0
Trammel,17,20,0,0,0,0
Trammel,17,21,0,0,0,0
Trammel,17,22,0,0,0,0
Trammel,17,23,0,0,0,0
Trammel,17,24,0,0,0,0
Trammel,17,25,0,0,0,0
Trammel,17,26,0,0,0,3
Trammel,17,27,0,0,0,0
Trammel,17,28,0,0,0,0
Trammel,17,29,0,0,0,0
Trammel,17,30,0,0,0,0
Trammel,17,31,0,0,0,0
Trammel,17,32,0,0,0,0
Trammel,18,0,0,3,1106043,5
Trammel,18,1,0,3,1106043,9
Trammel,18,2,0,0,0,0
Trammel,18,3,0,0,0,0
Trammel,18,4,0,0,0,4
Trammel,18,5,0,0,0,28
Trammel,18,6,0,0,0,12
Trammel,18,7,0,3,1103013,13
Trammel,18,8,0,3,1103023,25
Trammel,18,9,110302,2,1103022,24
Trammel,18,10,0,0,0,0
Trammel,18,11,0,0,0,0
Trammel,18,12,0,0,0,0
Trammel,18,13,0,0,0,0
Trammel,18,14,0,0,0,0
Trammel,18,15,0,0,0,0
Trammel,18,16,0,0,0,0
Trammel,18,17,0,0,0,0
Trammel,18,18,0,0,0,0
Trammel,18,19,0,0,0,0
Trammel,18,20,0,0,0,0
Trammel,18,21,0,0,0,0
Trammel,18,22,0,0,0,0
Trammel,18,23,0,0,0,0
Trammel,18,24,0,0,0,0
Trammel,18,25,0,0,0,0
Trammel,18,26,0,0,0,6
Trammel,18,27,0,0,0,6
Trammel,18,28,0,0,0,0
Trammel,18,29,0,0,0,0
Trammel,18,30,0,0,0,0
Trammel,18,31,0,0,0,0
Trammel,18,32,0,0,0,0
Trammel,19,0,110604,2,1106042,12
Trammel,19,1,110604,2,1106042,21
Trammel,19,2,110604,2,1106042,6
Trammel,19,5,0,3,1106003,5
Trammel,19,6,0,0,0,17
Trammel,19,7,0,3,1103013,1
Trammel,19,8,110301,2,1103012,23
Trammel,19,9,110302,2,1103022,32
Trammel,19,10,0,0,0,0
Trammel,19,11,0,0,0,0
Trammel,19,12,0,0,0,0
Trammel,19,13,0,0,0,0
Trammel,19,14,0,0,0,0
Trammel,19,15,0,0,0,0
Trammel,19,16,0,0,0,0
Trammel,19,17,0,0,0,0
Trammel,19,18,0,0,0,0
Trammel,19,19,0,0,0,0
Trammel,19,20,0,0,0,0
Trammel,19,21,0,0,0,0
Trammel,19,22,0,0,0,0
Trammel,19,23,0,0,0,0
Trammel,19,24,0,0,0,0
Trammel,19,25,0,0,0,0
Trammel,19,26,0,0,0,0
Trammel,19,27,0,0,0,2
Trammel,19,28,0,0,0,5
Trammel,19,29,0,0,0,0
Trammel,19,30,0,0,0,4
Trammel,19,31,0,0,0,3
Trammel,19,32,0,0,0,0
Trammel,20,0,0,3,1106043,19
Trammel,20,1,0,3,1106043,13
Trammel,20,2,0,3,1106043,22
Trammel,20,3,110600,2,1106002,9
Trammel,20,4,110600,2,1106002,6
Trammel,20,5,0,3,1106003,25
Trammel,20,6,0,3,1113003,17
Trammel,20,7,0,3,1103013,15
Trammel,20,8,0,3,1103013,21
Trammel,20,9,110302,2,1103022,22
Trammel,20,10,0,0,0,0
Trammel,20,11,0,0,0,0
Trammel,20,12,0,0,0,0
Trammel,20,13,0,0,0,0
Trammel,20,14,0,0,0,0
Trammel,20,15,0,0,0,0
Trammel,20,18,0,0,0,0
Trammel,20,19,0,0,0,0
Trammel,20,20,0,0,0,0
Trammel,20,21,0,0,0,0
Trammel,20,22,0,0,0,0
Trammel,20,23,0,0,0,0
Trammel,20,24,0,0,0,0
Trammel,20,25,0,0,0,0
Trammel,20,26,0,0,0,0
Trammel,20,27,0,0,0,0
Trammel,20,28,0,0,0,0
Trammel,20,29,0,0,0,0
Trammel,20,30,0,0,0,0
Trammel,20,31,0,0,0,0
Trammel,20,32,0,0,0,0
Trammel,21,0,0,0,0,2
Trammel,21,1,0,0,0,5
Trammel,21,2,0,3,1106003,25
Trammel,21,3,0,3,1106003,36
Trammel,21,4,0,3,1106003,22
Trammel,21,5,111300,2,1113002,33
Trammel,21,6,111300,2,1113002,21
Trammel,21,8,0,3,1103023,12
Trammel,21,9,110302,1,1103021,0
Trammel,21,10,0,0,0,0
Trammel,21,11,0,0,0,0
Trammel,21,12,0,0,0,0
Trammel,21,13,0,0,0,0
Trammel,21,14,0,0,0,0
Trammel,21,15,0,3,1102033,2
Trammel,21,18,0,0,0,0
Trammel,21,19,0,0,0,0
Trammel,21,20,0,0,0,0
Trammel,21,21,0,0,0,0
Trammel,21,22,0,0,0,0
Trammel,21,23,0,0,0,0
Trammel,21,24,0,0,0,0
Trammel,21,25,0,0,0,0
Trammel,21,26,0,0,0,0
Trammel,21,27,0,0,0,3
Trammel,21,28,0,0,0,0
Trammel,21,29,0,0,0,0
Trammel,21,30,0,0,0,0
Trammel,21,31,0,0,0,0
Trammel,21,32,0,0,0,0
Trammel,22,0,0,0,0,15
Trammel,22,1,0,0,0,8
Trammel,22,2,0,0,0,29
Trammel,22,3,0,0,0,37
Trammel,22,4,0,3,1113003,28
Trammel,22,8,0,0,0,0
Trammel,22,9,0,0,0,0
Trammel,22,10,0,0,0,0
Trammel,22,11,0,0,0,0
Trammel,22,12,0,0,0,0
Trammel,22,13,0,0,0,0
Trammel,22,14,0,0,0,0
Trammel,22,15,0,0,0,0
Trammel,22,16,110203,1,1102031,0
Trammel,22,17,110203,1,1102031,0
Trammel,22,18,0,0,0,0
Trammel,22,19,0,0,0,0
Trammel,22,20,0,0,0,0
Trammel,22,21,0,0,0,0
Trammel,22,22,0,0,0,0
Trammel,22,23,0,0,0,0
Trammel,22,24,0,0,0,0
Trammel,22,25,0,0,0,0
Trammel,22,27,0,0,0,5
Trammel,22,28,0,0,0,0
Trammel,22,29,0,0,0,0
Trammel,22,30,0,0,0,0
Trammel,22,31,0,0,0,0
Trammel,22,32,0,0,0,0
Trammel,23,0,0,0,0,10
Trammel,23,1,0,0,0,24
Trammel,23,2,0,0,0,24
Trammel,23,3,0,0,0,15
Trammel,23,4,0,0,0,25
Trammel,23,8,0,0,0,0
Trammel,23,9,0,0,0,0
Trammel,23,10,0,0,0,0
Trammel,23,11,0,0,0,0
Trammel,23,12,0,0,0,0
