MapName,ChunkX,ChunkY,LotX,LotY,LotZ,Width,Height,ZoneID
Felucca,2688,896,2798,992,0,9,17,2114002
Felucca,2688,896,2770,994,0,9,17,2114002
Felucca,2688,896,2720,995,0,9,17,2114002
Felucca,2688,896,2732,995,0,9,17,2114002
Felucca,2688,896,2719,996,0,9,17,2114002
Felucca,2688,896,2761,996,0,9,17,2114002
Felucca,2688,896,2753,997,0,9,17,2114002
Felucca,2688,896,2731,998,0,9,17,2114002
Felucca,2688,896,2729,1001,0,9,17,2114002
Felucca,2688,896,2779,1002,0,9,17,2114002
Felucca,2688,896,2788,1002,0,9,17,2114002
Felucca,2688,896,2797,1002,0,9,17,2114002
Felucca,2688,896,2709,1004,0,9,17,2114002
Felucca,2688,896,2718,1005,0,9,17,2114002
Felucca,2688,1024,2775,1029,0,9,17,2369003
Felucca,2688,1024,2750,1047,1,9,17,2369003
Felucca,2688,1024,2744,1048,1,9,17,2369003
Felucca,2688,1024,2737,1071,1,9,17,2369003
Felucca,2688,1024,2736,1078,1,9,17,2369003
Felucca,2688,1024,2731,1083,0,9,17,2369003
Felucca,2688,1024,2725,1089,0,9,17,2369003
Felucca,2688,2048,2720,2152,0,9,17,2202002
Felucca,2688,2176,2710,2217,0,9,17,2202002
Felucca,2688,2176,2689,2220,0,9,17,2202002
Felucca,2688,2176,2709,2222,0,9,17,2202002
Felucca,2816,0,2858,56,0,9,17,2369003
Felucca,2816,0,2889,66,0,9,17,2369003
Felucca,2816,0,2904,97,0,9,17,2369003
Felucca,2816,128,2842,149,0,9,17,2369003
Felucca,2816,128,2841,160,0,9,17,2369003
Felucca,2816,128,2840,161,0,9,17,2369003
Felucca,2816,128,2838,163,0,9,17,2369003
Felucca,2816,128,2837,164,0,9,17,2369003
Felucca,2816,128,2836,166,0,9,17,2369003
Felucca,2816,128,2881,180,0,9,17,2369003
Felucca,2816,256,2934,275,0,9,17,2369003
Felucca,2816,256,2932,277,0,9,17,2369003
Felucca,2816,256,2931,280,0,9,17,2369003
Felucca,2816,256,2929,282,0,9,17,2369003
Felucca,2816,256,2928,283,0,9,17,2369003
Felucca,2816,256,2926,285,0,9,17,2369003
Felucca,2816,256,2925,286,0,9,17,2369003
Felucca,2816,256,2923,288,0,9,17,2369003
Felucca,2816,256,2922,289,0,9,17,2369003
Felucca,2816,256,2921,290,0,9,17,2369003
Felucca,2816,256,2920,291,0,9,17,2369003
Felucca,2816,256,2919,292,0,9,17,2369003
Felucca,2816,256,2918,296,0,9,17,2369003
Felucca,2816,256,2917,302,0,9,17,2369003
Felucca,2816,256,2916,303,0,9,17,2369003
Felucca,2816,256,2853,318,0,9,17,2369003
Felucca,2816,256,2852,319,0,9,17,2369003
Felucca,2816,256,2816,343,15,9,17,2369003
Felucca,2816,384,2816,390,15,9,17,2369003
Felucca,2816,384,2825,400,15,9,17,2369003
Felucca,2816,384,2816,407,15,9,17,2369003
Felucca,2816,384,2825,417,15,9,17,2369003
Felucca,2816,384,2816,424,15,9,17,2369003
Felucca,2816,384,2816,441,15,9,17,2369003
Felucca,2816,384,2816,458,15,9,17,2369003
Felucca,2816,384,2825,465,15,9,17,2369003
Felucca,2816,384,2834,469,15,9,17,2369003
Felucca,2816,384,2816,475,15,9,17,2369003
Felucca,2816,384,2825,482,15,9,17,2369003
Felucca,2816,384,2834,489,15,9,17,2369003
Felucca,2816,384,2816,492,15,9,17,2369003
Felucca,2816,512,2831,560,0,9,17,2114002
Felucca,2816,512,2845,560,0,9,17,2114002
Felucca,2816,512,2840,562,0,9,17,2114002
Felucca,2816,512,2854,566,0,9,17,2114002
Felucca,2816,512,2885,573,0,9,17,2114002
Felucca,2816,512,2882,574,0,9,17,2114002
Felucca,2816,512,2894,574,0,9,17,2114002
Felucca,2816,512,2876,576,0,9,17,2114002
Felucca,2816,512,2872,579,0,9,17,2114002
Felucca,2816,512,2903,585,0,9,17,2114002
Felucca,2816,512,2897,591,0,9,17,2114002
Felucca,2816,512,2930,594,0,9,17,2114002
Felucca,2816,512,2924,595,0,9,17,2114002
Felucca,2816,512,2921,599,0,9,17,2114002
Felucca,2816,512,2912,600,0,9,17,2114002
Felucca,2816,512,2933,611,0,9,17,2114002
Felucca,2816,512,2820,617,0,9,17,2114002
Felucca,2816,640,2825,659,0,9,17,2114002
Felucca,2816,640,2902,660,2,9,17,2114002
Felucca,2816,640,2897,663,0,9,17,2114002
Felucca,2816,640,2889,681,0,9,17,2114002
Felucca,2816,640,2881,697,0,9,17,2114002
Felucca,2816,640,2890,713,0,9,17,2114002
Felucca,2816,640,2889,714,0,9,17,2114002
Felucca,2816,640,2905,721,0,9,17,2114002
Felucca,2816,640,2865,729,0,9,17,2114002
Felucca,2816,768,2849,857,0,9,17,2114002
Felucca,2816,768,2849,874,0,9,17,2114002
Felucca,2816,896,2849,913,0,9,17,2114002
Felucca,2816,3456,2918,3497,10,9,17,2211002
Felucca,2816,3456,2913,3501,10,9,17,2211002
Felucca,2944,0,2947,44,0,9,17,2369003
Felucca,2944,0,2946,45,0,9,17,2369003
Felucca,2944,0,3025,71,0,9,17,2369003
Felucca,2944,0,3034,74,0,9,17,2369003
Felucca,2944,0,3051,75,0,9,17,2369003
Felucca,2944,0,3024,77,0,9,17,2369003
Felucca,2944,0,3023,81,0,9,17,2369003
Felucca,2944,0,3047,88,0,9,17,2369003
Felucca,2944,0,3035,91,0,9,17,2369003
Felucca,2944,0,3034,94,0,9,17,2369003
Felucca,2944,0,3044,94,0,9,17,2369003
Felucca,2944,0,3032,97,0,9,17,2369003
Felucca,2944,0,3024,98,0,9,17,2369003
Felucca,2944,0,3019,100,0,9,17,2369003
Felucca,2944,0,3018,101,0,9,17,2369003
Felucca,2944,0,3043,108,0,9,17,2369003
Felucca,2944,128,3022,128,0,9,17,2369003
Felucca,2944,128,3046,129,0,9,17,2369003
Felucca,2944,128,3021,134,0,9,17,2369003
Felucca,2944,128,3039,137,0,9,17,2369003
Felucca,2944,128,3031,140,0,9,17,2369003
Felucca,2944,128,3025,152,0,9,17,2369003
Felucca,2944,128,3040,154,0,9,17,2369003
Felucca,2944,128,2983,155,0,9,17,2369003
Felucca,2944,128,2982,156,0,9,17,2369003
Felucca,2944,128,3024,156,-1,9,17,2369003
Felucca,2944,128,3034,157,0,9,17,2369003
Felucca,2944,128,3023,168,0,9,17,2369003
Felucca,2944,128,3033,169,0,9,17,2369003
Felucca,2944,128,3022,170,0,9,17,2369003
Felucca,2944,128,2976,173,0,9,17,2369003
Felucca,2944,128,3017,173,0,9,17,2369003
Felucca,2944,128,3032,173,0,9,17,2369003
Felucca,2944,128,2975,174,0,9,17,2369003
Felucca,2944,128,3010,174,0,9,17,2369003
Felucca,2944,128,2974,178,0,9,17,2369003
Felucca,2944,128,2973,179,-1,9,17,2369003
Felucca,2944,128,3009,180,0,9,17,2369003
Felucca,2944,128,3007,188,0,9,17,2369003
Felucca,2944,128,3023,190,0,9,17,2369003
Felucca,2944,128,3033,190,0,9,17,2369003
Felucca,2944,128,2971,195,0,9,17,2369003
Felucca,2944,128,3032,197,0,9,17,2369003
Felucca,2944,128,2983,199,0,9,17,2369003
Felucca,2944,128,2969,203,0,9,17,2369003
Felucca,2944,128,3019,203,0,9,17,2369003
Felucca,2944,128,3013,214,0,9,17,2369003
Felucca,2944,128,3047,215,0,9,17,2369003
Felucca,2944,128,3022,220,0,9,17,2369003
Felucca,2944,256,2947,256,0,9,17,2369003
Felucca,2944,256,2945,262,0,9,17,2369003
Felucca,2944,256,3030,302,0,9,17,2369003
Felucca,2944,256,2957,356,0,9,17,2369003
Felucca,2944,384,3015,384,0,9,17,2369003
Felucca,2944,384,2980,405,0,9,17,2369003
Felucca,2944,384,2971,407,1,9,17,2369003
Felucca,2944,384,2970,410,1,9,17,2369003
Felucca,2944,384,2966,424,1,9,17,2369003
Felucca,2944,384,2962,429,1,9,17,2369003
Felucca,2944,384,2975,440,0,9,17,2369003
Felucca,2944,384,2971,441,0,9,17,2369003
Felucca,2944,384,2965,446,0,9,17,2369003
Felucca,2944,384,2961,447,1,9,17,2369003
Felucca,2944,384,2960,448,1,9,17,2369003
Felucca,2944,384,2944,463,0,9,17,2369003
Felucca,2944,512,3015,526,0,9,17,2114002
Felucca,2944,512,3013,531,0,9,17,2114002
Felucca,2944,512,3050,547,0,9,17,2114002
Felucca,2944,512,3048,550,0,9,17,2114002
Felucca,2944,512,2944,595,0,9,17,2114002
Felucca,2944,512,2973,595,0,9,17,2114002
Felucca,2944,512,2982,595,0,9,17,2114002
Felucca,2944,512,2953,598,0,9,17,2114002
Felucca,2944,512,2962,598,0,9,17,2114002
Felucca,2944,512,2971,598,0,9,17,2114002
Felucca,2944,512,2991,602,0,9,17,2114002
Felucca,2944,512,2980,612,0,9,17,2114002
Felucca,2944,512,2989,612,0,9,17,2114002
Felucca,2944,512,3001,619,0,9,17,2114002
Felucca,2944,640,2966,640,0,9,17,2114002
Felucca,2944,640,3001,640,0,9,17,2114002
Felucca,2944,640,2975,648,0,9,17,2114002
Felucca,2944,640,2984,649,0,9,17,2114002
Felucca,2944,640,2993,649,0,9,17,2114002
Felucca,2944,640,3049,650,0,9,17,2114002
Felucca,2944,640,3047,652,0,9,17,2114002
Felucca,2944,640,3043,655,0,9,17,2114002
Felucca,2944,640,2973,657,0,9,17,2114002
Felucca,2944,640,3039,658,0,9,17,2114002
Felucca,2944,640,2982,665,0,9,17,2114002
Felucca,2944,640,2991,666,0,9,17,2114002
Felucca,2944,640,3060,733,0,9,17,2114002
Felucca,2944,768,2980,802,-1,9,17,2114002
Felucca,2944,768,2977,803,0,9,17,2114002
Felucca,2944,768,2972,825,0,9,17,2114002
Felucca,2944,3328,2944,3344,15,9,17,2211002
Felucca,2944,3328,3024,3370,15,9,17,2211002
Felucca,2944,3328,3033,3370,15,9,17,2211002
Felucca,2944,3328,3017,3371,15,9,17,2211002
Felucca,2944,3328,3037,3387,15,9,17,2211002
Felucca,2944,3328,3017,3388,15,9,17,2211002
Felucca,2944,3328,2977,3400,15,9,17,2211002
Felucca,2944,3328,3035,3402,16,9,17,2211002
Felucca,2944,3328,2977,3419,15,9,17,2211002
Felucca,2944,3328,3025,3433,15,9,17,2211002
Felucca,3072,0,3170,15,0,9,17,2369003
Felucca,3072,0,3169,16,0,9,17,2369003
Felucca,3072,0,3162,17,0,9,17,2369003
Felucca,3072,0,3161,18,0,9,17,2369003
Felucca,3072,0,3179,18,0,9,17,2369003
Felucca,3072,0,3158,23,0,9,17,2369003
Felucca,3072,0,3157,24,0,9,17,2369003
Felucca,3072,0,3156,25,0,9,17,2369003
Felucca,3072,0,3155,27,0,9,17,2369003
Felucca,3072,0,3154,28,0,9,17,2369003
Felucca,3072,0,3161,46,2,9,17,2369003
Felucca,3072,0,3108,48,0,9,17,2369003
Felucca,3072,0,3138,49,0,9,17,2369003
Felucca,3072,0,3107,50,0,9,17,2369003
Felucca,3072,0,3160,50,4,9,17,2369003
Felucca,3072,0,3106,51,0,9,17,2369003
Felucca,3072,0,3137,52,0,9,17,2369003
Felucca,3072,0,3136,53,0,9,17,2369003
Felucca,3072,0,3157,54,4,9,17,2369003
Felucca,3072,0,3134,55,0,9,17,2369003
Felucca,3072,0,3154,59,4,9,17,2369003
Felucca,3072,0,3148,61,2,9,17,2369003
Felucca,3072,0,3166,67,4,9,17,2369003
Felucca,3072,0,3180,70,0,9,17,2369003
Felucca,3072,0,3176,72,2,9,17,2369003
Felucca,3072,128,3128,163,0,9,17,2369003
Felucca,3072,128,3125,164,0,9,17,2369003
Felucca,3072,128,3122,166,2,9,17,2369003
Felucca,3072,128,3121,168,2,9,17,2369003
Felucca,3072,128,3120,170,2,9,17,2369003
Felucca,3072,128,3119,172,2,9,17,2369003
Felucca,3072,128,3118,175,2,9,17,2369003
Felucca,3072,128,3117,182,2,9,17,2369003
Felucca,3072,128,3190,232,0,9,17,2369003
Felucca,3072,256,3188,298,1,9,17,2369003
Felucca,3072,256,3186,300,2,9,17,2369003
Felucca,3072,256,3175,307,0,9,17,2369003
Felucca,3072,256,3171,308,0,9,17,2369003
Felucca,3072,256,3168,319,0,9,17,2369003
Felucca,3072,256,3189,319,4,9,17,2369003
Felucca,3072,256,3183,324,2,9,17,2369003
Felucca,3072,256,3165,326,0,9,17,2369003
Felucca,3072,256,3108,330,0,9,17,2369003
Felucca,3072,256,3124,339,0,9,17,2369003
Felucca,3072,256,3117,340,0,9,17,2369003
Felucca,3072,256,3182,341,2,9,17,2369003
Felucca,3072,256,3181,342,2,9,17,2369003
Felucca,3072,256,3180,343,3,9,17,2369003
Felucca,3072,256,3179,344,2,9,17,2369003
Felucca,3072,256,3178,345,2,9,17,2369003
Felucca,3072,256,3177,348,2,9,17,2369003
Felucca,3072,256,3134,353,0,9,17,2369003
Felucca,3072,256,3127,359,0,9,17,2369003
Felucca,3072,256,3143,360,0,9,17,2369003
Felucca,3072,256,3165,361,2,9,17,2369003
Felucca,3072,256,3152,362,0,9,17,2369003
Felucca,3072,512,3166,586,8,9,17,2369003
Felucca,3072,512,3165,588,8,9,17,2369003
Felucca,3072,512,3161,589,8,9,17,2369003
Felucca,3072,512,3154,596,8,9,17,2369003
Felucca,3072,512,3153,605,8,9,17,2369003
Felucca,3072,512,3168,608,8,9,17,2369003
Felucca,3072,512,3185,609,8,9,17,2369003
Felucca,3072,512,3184,610,8,9,17,2369003
Felucca,3072,512,3163,611,8,9,17,2369003
Felucca,3072,512,3162,613,8,9,17,2369003
Felucca,3072,640,3166,739,5,9,17,2369003
Felucca,3072,768,3148,768,0,9,17,2369003
Felucca,3072,768,3161,768,0,9,17,2369003
Felucca,3072,768,3170,768,0,9,17,2369003
Felucca,3072,768,3179,768,0,9,17,2369003
Felucca,3072,768,3147,771,0,9,17,2369003
Felucca,3072,768,3188,779,0,9,17,2369003
Felucca,3072,768,3157,781,0,9,17,2369003
Felucca,3072,768,3156,785,0,9,17,2369003
Felucca,3072,768,3166,785,0,9,17,2369003
Felucca,3072,768,3175,785,0,9,17,2369003
Felucca,3200,0,3265,92,0,9,17,2369003
Felucca,3200,0,3275,100,0,9,17,2369003
Felucca,3200,0,3284,108,0,9,17,2369003
Felucca,3200,128,3239,146,0,9,17,2369003
Felucca,3200,128,3280,231,0,9,17,2369003
Felucca,3200,128,3317,235,0,9,17,2369003
Felucca,3200,128,3316,238,-2,9,17,2369003
Felucca,3200,256,3214,280,0,9,17,2369003
Felucca,3200,256,3223,280,0,9,17,2369003
Felucca,3200,512,3213,559,5,9,17,2369003
Felucca,3200,512,3223,569,5,9,17,2369003
Felucca,3200,512,3292,611,0,9,17,2369003
Felucca,3200,512,3261,617,0,9,17,2369003
Felucca,3200,512,3251,620,0,9,17,2369003
Felucca,3200,640,3239,640,0,9,17,2369003
Felucca,3200,640,3248,640,0,9,17,2369003
Felucca,3200,640,3238,642,0,9,17,2369003
Felucca,3200,640,3233,649,0,9,17,2369003
Felucca,3200,640,3247,657,0,9,17,2369003
Felucca,3200,640,3242,659,0,9,17,2369003
Felucca,3200,640,3229,664,0,9,17,2369003
Felucca,3200,640,3238,666,0,9,17,2369003
Felucca,3200,640,3228,667,0,9,17,2369003
Felucca,3200,640,3227,669,0,9,17,2369003
Felucca,3200,640,3209,673,0,9,17,2369003
Felucca,3200,640,3289,673,0,9,17,2369003
Felucca,3200,640,3218,674,0,9,17,2369003
Felucca,3200,640,3288,676,-2,9,17,2369003
Felucca,3200,640,3227,686,0,9,17,2369003
Felucca,3200,640,3287,688,0,9,17,2369003
Felucca,3200,640,3286,690,1,9,17,2369003
Felucca,3200,640,3209,691,0,9,17,2369003
Felucca,3200,640,3219,691,0,9,17,2369003
Felucca,3200,640,3285,692,0,9,17,2369003
Felucca,3200,640,3218,698,0,9,17,2369003
Felucca,3200,640,3214,708,0,9,17,2369003
Felucca,3200,640,3205,740,0,9,17,2369003
Felucca,3328,128,3364,183,-1,9,17,2369003
Felucca,3328,128,3363,184,0,9,17,2369003
Felucca,3328,128,3355,191,0,9,17,2369003
Felucca,3328,128,3352,192,0,9,17,2369003
Felucca,3328,128,3338,209,0,9,17,2369003
Felucca,3328,128,3328,210,0,9,17,2369003
Felucca,3328,128,3328,227,0,9,17,2369003
Felucca,3328,128,3337,227,0,9,17,2369003
Felucca,3328,256,3408,264,0,9,17,2369003
Felucca,3328,256,3407,265,2,9,17,2369003
Felucca,3328,256,3335,328,4,9,17,2369003
Felucca,3328,256,3333,329,4,9,17,2369003
Felucca,3328,256,3332,334,4,9,17,2369003
Felucca,3328,256,3347,340,4,9,17,2369003
Felucca,3328,256,3346,342,4,9,17,2369003
Felucca,3328,256,3341,346,4,9,17,2369003
Felucca,3328,384,3445,442,0,9,17,2369003
Felucca,3328,384,3444,445,0,9,17,2369003
Felucca,3328,384,3443,454,0,9,17,2369003
Felucca,3328,384,3440,461,0,9,17,2369003
Felucca,3328,384,3439,465,0,9,17,2369003
Felucca,3328,640,3417,640,0,9,17,2369003
Felucca,3328,640,3426,640,0,9,17,2369003
Felucca,3328,640,3328,643,0,9,17,2369003
Felucca,3328,640,3415,643,0,9,17,2369003
Felucca,3328,640,3409,649,0,9,17,2369003
Felucca,3328,640,3408,652,0,9,17,2369003
Felucca,3328,640,3405,654,0,9,17,2369003
Felucca,3328,2560,3411,2597,47,9,17,2369003
Felucca,3328,2560,3402,2623,47,9,17,2369003
Felucca,3328,2560,3401,2624,47,9,17,2369003
Felucca,3328,2560,3400,2625,47,9,17,2369003
Felucca,3328,2560,3417,2628,48,9,17,2369003
Felucca,3328,2560,3412,2647,49,9,17,2369003
Felucca,3328,2560,3409,2650,50,9,17,2369003
Felucca,3328,2688,3405,2689,48,9,17,2369003
Felucca,3456,128,3457,128,0,9,17,2369003
Felucca,3456,128,3466,136,0,9,17,2369003
Felucca,3456,256,3509,281,0,9,17,2369003
Felucca,3456,256,3508,282,0,9,17,2369003
Felucca,3456,256,3507,283,0,9,17,2369003
Felucca,3456,256,3500,289,0,9,17,2369003
Felucca,3456,256,3498,290,0,9,17,2369003
Felucca,3456,256,3496,292,0,9,17,2369003
Felucca,3456,256,3489,307,0,9,17,2369003
Felucca,3456,256,3496,349,0,9,17,2369003
Felucca,3456,384,3465,409,0,9,17,2369003
Felucca,3456,384,3464,410,0,9,17,2369003
Felucca,3456,1152,3561,1178,0,9,17,2209002
Felucca,3456,1152,3534,1193,0,9,17,2209002
Felucca,3456,1152,3568,1195,0,9,17,2209002
Felucca,3456,1152,3560,1205,0,9,17,2209002
Felucca,3456,1152,3557,1208,0,9,17,2209002
Felucca,3456,2304,3494,2409,46,9,17,2369003
Felucca,3456,2304,3493,2410,46,9,17,2369003
Felucca,3456,2304,3492,2411,46,9,17,2369003
Felucca,3456,2304,3491,2412,46,9,17,2369003
Felucca,3456,2304,3490,2414,46,9,17,2369003
Felucca,3456,2432,3493,2437,46,9,17,2210002
Felucca,3456,2432,3543,2475,21,9,17,2210002
Felucca,3456,2432,3542,2476,21,9,17,2210002
Felucca,3456,2432,3456,2512,48,9,17,2210002
Felucca,3584,1024,3689,1086,0,9,17,2209002
Felucca,3584,1152,3638,1155,0,9,17,2209002
Felucca,3584,1152,3673,1163,0,9,17,2209002
Felucca,3584,1152,3643,1176,0,9,17,2209002
Felucca,3584,1152,3702,1184,0,9,17,2209002
Felucca,3584,1152,3700,1185,0,9,17,2209002
Felucca,3584,1152,3688,1188,0,9,17,2209002
Felucca,3584,1152,3697,1188,0,9,17,2209002
Felucca,3584,1152,3642,1189,0,9,17,2209002
Felucca,3584,1152,3636,1190,0,9,17,2209002
Felucca,3584,1152,3633,1194,0,9,17,2209002
Felucca,3584,1152,3632,1195,0,9,17,2209002
Felucca,3584,1152,3633,1212,0,9,17,2209002
Felucca,3584,1152,3608,1217,0,9,17,2209002
Felucca,3584,1152,3632,1228,0,9,17,2209002
Felucca,3584,1152,3632,1245,0,9,17,2209002
Felucca,3584,1152,3627,1248,0,9,17,2209002
Felucca,3584,1152,3625,1249,0,9,17,2209002
Felucca,3584,1280,3696,1312,0,9,17,2209002
Felucca,3584,1280,3658,1319,0,9,17,2209002
Felucca,3584,2048,3689,2048,5,9,17,2206002
Felucca,3584,2048,3698,2048,5,9,17,2206002
Felucca,3584,2048,3688,2049,6,9,17,2206002
Felucca,3584,2048,3687,2053,7,9,17,2206002
Felucca,3584,2048,3686,2054,7,9,17,2206002
Felucca,3584,2048,3655,2055,25,9,17,2206002
Felucca,3584,2048,3685,2055,6,9,17,2206002
Felucca,3584,2048,3683,2056,6,9,17,2206002
Felucca,3584,2048,3647,2057,25,9,17,2206002
Felucca,3584,2048,3682,2057,6,9,17,2206002
Felucca,3584,2048,3681,2058,7,9,17,2206002
Felucca,3584,2048,3668,2071,20,9,17,2206002
Felucca,3584,2048,3645,2077,25,9,17,2206002
Felucca,3584,2048,3635,2080,25,9,17,2206002
Felucca,3584,2048,3644,2080,25,9,17,2206002
Felucca,3584,2048,3702,2080,3,9,17,2206002
Felucca,3584,2048,3684,2082,5,9,17,2206002
Felucca,3584,2048,3693,2082,5,9,17,2206002
Felucca,3584,2048,3654,2124,22,9,17,2206002
Felucca,3584,2048,3674,2124,20,9,17,2206002
Felucca,3584,2048,3685,2124,25,9,17,2206002
Felucca,3584,2048,3694,2124,25,9,17,2206002
Felucca,3584,2048,3663,2125,20,9,17,2206002
Felucca,3584,2048,3672,2140,20,9,17,2206002
Felucca,3584,2048,3660,2141,20,9,17,2206002
Felucca,3584,2048,3669,2142,20,9,17,2206002
Felucca,3584,2048,3689,2144,20,9,17,2206002
Felucca,3584,2048,3698,2144,20,9,17,2206002
Felucca,3584,2048,3681,2147,20,9,17,2206002
Felucca,3584,2048,3678,2157,20,9,17,2206002
Felucca,3584,2176,3627,2176,29,9,17,2206002
Felucca,3584,2176,3636,2176,29,9,17,2206002
Felucca,3584,2176,3676,2176,20,9,17,2206002
Felucca,3584,2176,3685,2176,20,9,17,2206002
Felucca,3584,2176,3694,2176,20,9,17,2206002
Felucca,3584,2176,3675,2184,20,9,17,2206002
Felucca,3584,2176,3655,2190,25,9,17,2206002
Felucca,3584,2176,3664,2190,25,9,17,2206002
Felucca,3584,2176,3628,2195,27,9,17,2206002
Felucca,3584,2176,3637,2195,27,9,17,2206002
Felucca,3584,2176,3675,2201,20,9,17,2206002
Felucca,3584,2176,3653,2210,20,9,17,2206002
Felucca,3584,2176,3662,2210,20,9,17,2206002
Felucca,3584,2176,3671,2210,20,9,17,2206002
Felucca,3584,2176,3650,2213,20,9,17,2206002
Felucca,3584,2176,3680,2218,20,9,17,2206002
Felucca,3584,2176,3693,2223,20,9,17,2206002
Felucca,3584,2176,3702,2223,20,9,17,2206002
Felucca,3584,2176,3689,2224,20,9,17,2206002
Felucca,3584,2176,3659,2227,20,9,17,2206002
Felucca,3584,2176,3668,2227,20,9,17,2206002
Felucca,3584,2176,3655,2230,20,9,17,2206002
Felucca,3584,2432,3625,2476,0,9,17,2210002
Felucca,3584,2432,3617,2481,0,9,17,2210002
Felucca,3584,2432,3649,2481,0,9,17,2210002
Felucca,3584,2432,3677,2481,0,9,17,2210002
Felucca,3584,2432,3597,2482,0,9,17,2210002
Felucca,3584,2432,3617,2498,0,9,17,2210002
Felucca,3584,2432,3677,2498,0,9,17,2210002
Felucca,3584,2432,3626,2506,0,9,17,2210002
Felucca,3584,2432,3673,2506,0,9,17,2210002
Felucca,3584,2432,3645,2513,0,9,17,2210002
Felucca,3584,2432,3641,2527,0,9,17,2210002
Felucca,3584,2432,3650,2537,0,9,17,2210002
Felucca,3584,2560,3645,2560,0,9,17,2210002
Felucca,3584,2560,3673,2560,0,9,17,2210002
Felucca,3584,2560,3609,2585,0,9,17,2210002
Felucca,3584,2560,3649,2593,0,9,17,2210002
Felucca,3584,2560,3645,2601,0,9,17,2210002
Felucca,3584,2560,3609,2602,0,9,17,2210002
Felucca,3584,2560,3701,2604,20,9,17,2210002
Felucca,3584,2560,3642,2608,0,9,17,2210002
Felucca,3584,2560,3633,2610,0,9,17,2210002
Felucca,3584,2560,3700,2617,20,9,17,2210002
Felucca,3584,2560,3651,2618,0,9,17,2210002
Felucca,3584,2560,3646,2625,0,9,17,2210002
Felucca,3584,2688,3697,2695,20,9,17,2369003
Felucca,3584,2816,3643,2845,61,9,17,2369003
Felucca,3712,1152,3758,1152,0,9,17,2209002
Felucca,3712,1152,3757,1156,0,9,17,2209002
Felucca,3712,1152,3756,1165,0,9,17,2209002
Felucca,3712,1152,3785,1176,0,9,17,2209002
Felucca,3712,1152,3784,1177,0,9,17,2209002
Felucca,3712,1152,3714,1187,0,9,17,2209002
Felucca,3712,1152,3713,1192,0,9,17,2209002
Felucca,3712,1152,3712,1194,0,9,17,2209002
Felucca,3712,1152,3783,1196,0,9,17,2209002
Felucca,3712,1152,3784,1242,0,9,17,2209002
Felucca,3712,1152,3796,1255,0,9,17,2209002
Felucca,3712,1152,3785,1259,0,9,17,2209002
Felucca,3712,1280,3776,1280,0,9,17,2209002
Felucca,3712,1280,3715,1327,0,9,17,2209002
Felucca,3712,1280,3752,1328,0,9,17,2209002
Felucca,3712,1280,3761,1339,0,9,17,2209002
Felucca,3712,1280,3731,1370,0,9,17,2209002
Felucca,3712,2048,3733,2048,5,9,17,2206002
Felucca,3712,2048,3749,2063,25,9,17,2206002
Felucca,3712,2048,3758,2063,25,9,17,2206002
Felucca,3712,2048,3748,2064,25,9,17,2206002
Felucca,3712,2048,3733,2065,5,9,17,2206002
Felucca,3712,2048,3729,2069,5,9,17,2206002
Felucca,3712,2048,3727,2070,5,9,17,2206002
Felucca,3712,2048,3712,2079,5,9,17,2206002
Felucca,3712,2048,3721,2079,5,9,17,2206002
Felucca,3712,2048,3764,2083,25,9,17,2206002
Felucca,3712,2048,3773,2083,25,9,17,2206002
Felucca,3712,2048,3749,2084,20,9,17,2206002
Felucca,3712,2048,3741,2100,19,9,17,2206002
Felucca,3712,2048,3750,2101,20,9,17,2206002
Felucca,3712,2048,3759,2103,20,9,17,2206002
Felucca,3712,2048,3768,2103,20,9,17,2206002
Felucca,3712,2048,3784,2107,30,9,17,2206002
Felucca,3712,2048,3793,2107,30,9,17,2206002
Felucca,3712,2048,3715,2113,18,9,17,2206002
Felucca,3712,2048,3734,2113,20,9,17,2206002
Felucca,3712,2048,3712,2114,20,9,17,2206002
Felucca,3712,2048,3724,2117,20,9,17,2206002
Felucca,3712,2048,3747,2121,25,9,17,2206002
Felucca,3712,2048,3765,2121,25,9,17,2206002
Felucca,3712,2048,3774,2121,25,9,17,2206002
Felucca,3712,2048,3746,2122,25,9,17,2206002
Felucca,3712,2048,3733,2125,20,9,17,2206002
Felucca,3712,2048,3785,2128,25,9,17,2206002
Felucca,3712,2048,3794,2129,25,9,17,2206002
Felucca,3712,2048,3721,2130,20,9,17,2206002
Felucca,3712,2048,3712,2131,20,9,17,2206002
Felucca,3712,2048,3730,2134,20,9,17,2206002
Felucca,3712,2048,3721,2147,20,9,17,2206002
Felucca,3712,2048,3712,2148,20,9,17,2206002
Felucca,3712,2048,3730,2151,20,9,17,2206002
Felucca,3712,2176,3712,2176,20,9,17,2206002
Felucca,3712,2176,3721,2176,20,9,17,2206002
Felucca,3712,2176,3739,2188,20,9,17,2206002
Felucca,3712,2176,3712,2193,20,9,17,2206002
Felucca,3712,2176,3721,2193,20,9,17,2206002
Felucca,3712,2176,3739,2205,20,9,17,2206002
Felucca,3712,2176,3730,2208,20,9,17,2206002
Felucca,3712,2176,3712,2210,20,9,17,2206002
Felucca,3712,2176,3721,2210,20,9,17,2206002
Felucca,3712,2176,3739,2222,20,9,17,2206002
Felucca,3712,2176,3730,2225,20,9,17,2206002
Felucca,3712,2176,3719,2227,20,9,17,2206002
Felucca,3712,2176,3728,2227,20,9,17,2206002
