MapName,ChunkX,ChunkY,CenterX,CenterY,RegionCode,OreCap,WoodCap,FishCap,FarmCap,TanCap
Trammel,11,25,1472,3264,0,200,1784,2000,0,1784
Trammel,11,26,1472,3392,110400,0,0,4000,0,0
Trammel,11,27,1472,3520,110400,0,0,4000,0,0
Trammel,11,28,1472,3648,110404,200,144,2000,0,144
Trammel,11,29,1472,3776,110404,200,136,1000,0,136
Trammel,11,30,1472,3904,110404,200,70,2000,0,70
Trammel,11,31,1472,4032,110404,200,87,2000,0,87
Trammel,12,11,1600,1472,110100,200,327,1000,0,327
Trammel,12,12,1600,1600,110108,0,150,0,0,150
Trammel,12,13,1600,1728,110108,200,118,1000,0,118
Trammel,12,14,1600,1856,110100,200,91,2000,0,91
Trammel,12,16,1600,2112,0,200,1284,1000,0,1284
Trammel,12,17,1600,2240,0,0,2856,0,0,2856
Trammel,12,18,1600,2368,130800,0,3038,0,0,3038
Trammel,12,19,1600,2496,130800,0,2532,0,0,2532
Trammel,12,20,1600,2624,0,0,2870,0,0,2870
Trammel,12,21,1600,2752,0,0,3132,0,0,3132
Trammel,12,22,1600,2880,0,5185,4564,0,0,4564
Trammel,12,23,1600,3008,0,4170,5330,0,0,5330
Trammel,12,24,1600,3136,0,2050,5576,0,0,5576
Trammel,12,25,1600,3264,0,13635,3196,1000,0,3196
Trammel,12,26,1600,3392,110400,200,554,2000,0,554
Trammel,12,27,1600,3520,110400,200,24,2000,0,24
Trammel,12,28,1600,3648,110400,0,0,4000,0,0
Trammel,12,29,1600,3776,110400,0,0,4000,0,0
Trammel,12,30,1600,3904,110400,0,0,4000,0,0
Trammel,12,31,1600,4032,110400,0,0,4000,0,0
Trammel,13,11,1728,1472,110100,0,774,0,0,774
Trammel,13,12,1728,1600,110100,700,117,2000,0,117
Trammel,13,13,1728,1728,110100,0,13,4000,0,13
Trammel,13,14,1728,1856,110100,0,0,4000,0,0
Trammel,13,16,1728,2112,0,200,52,2000,0,52
Trammel,13,17,1728,2240,0,200,1708,1000,0,1708
Trammel,13,18,1728,2368,0,0,2756,0,0,2756
Trammel,13,19,1728,2496,0,0,2660,0,0,2660
Trammel,13,20,1728,2624,0,200,2230,1000,0,2230
Trammel,13,21,1728,2752,0,0,2866,0,0,2866
Trammel,13,22,1728,2880,0,1685,4002,0,0,4002
Trammel,13,23,1728,3008,0,11865,4250,0,0,4250
Trammel,13,24,1728,3136,0,0,4822,0,0,4822
Trammel,13,25,1728,3264,0,0,5348,0,0,5348
Trammel,13,26,1728,3392,110400,200,1120,1000,0,1120
Trammel,13,27,1728,3520,110400,200,795,1000,0,795
Trammel,13,28,1728,3648,110400,0,0,4000,0,0
Trammel,13,29,1728,3776,110400,0,0,4000,0,0
Trammel,13,30,1728,3904,110400,0,0,4000,0,0
Trammel,13,31,1728,4032,110400,0,0,4000,0,0
Trammel,14,16,1856,2112,0,200,28,2000,0,28
Trammel,14,17,1856,2240,0,200,130,1000,0,130
Trammel,14,18,1856,2368,0,0,236,0,0,236
Trammel,14,19,1856,2496,0,200,96,1000,0,96
Trammel,14,20,1856,2624,0,255,362,1000,0,362
Trammel,14,21,1856,2752,111200,200,66,0,0,66
Trammel,14,22,1856,2880,111200,270,147,0,0,147
Trammel,14,23,1856,3008,0,300,700,1000,0,700
Trammel,14,24,1856,3136,0,0,3422,0,0,3422
Trammel,14,25,1856,3264,0,0,3970,0,0,3970
Trammel,14,26,1856,3392,110400,0,1824,0,0,1824
Trammel,14,27,1856,3520,110400,200,533,2000,0,533
Trammel,14,28,1856,3648,110400,0,0,4000,0,0
Trammel,14,29,1856,3776,110400,0,0,4000,0,0
Trammel,14,30,1856,3904,110400,0,0,4000,0,0
Trammel,14,31,1856,4032,110400,0,0,4000,0,0
Trammel,15,16,1984,2112,0,200,36,2000,0,36
Trammel,15,17,1984,2240,0,200,138,2000,0,138
Trammel,15,18,1984,2368,0,200,148,1000,0,148
Trammel,15,19,1984,2496,0,0,0,4000,0,0
Trammel,15,20,1984,2624,0,200,0,2000,0,0
Trammel,15,21,1984,2752,111200,660,78,1000,0,78
Trammel,15,22,1984,2880,111200,860,93,1000,0,93
Trammel,15,23,1984,3008,0,35,340,2000,0,340
Trammel,15,24,1984,3136,0,0,3382,0,0,3382
Trammel,15,25,1984,3264,0,0,6996,0,0,6996
Trammel,15,26,1984,3392,110400,200,1346,1000,0,1346
Trammel,15,27,1984,3520,110400,200,202,2000,0,202
Trammel,15,28,1984,3648,110400,0,0,4000,0,0
Trammel,15,29,1984,3776,110400,0,0,4000,0,0
Trammel,15,30,1984,3904,110400,0,0,4000,0,0
Trammel,15,31,1984,4032,110400,0,0,4000,0,0
Trammel,16,16,2112,2112,0,200,1306,1000,0,1306
Trammel,16,17,2112,2240,0,200,124,2000,0,124
Trammel,16,18,2112,2368,0,200,130,2000,0,130
Trammel,16,19,2112,2496,0,0,0,4000,0,0
Trammel,16,20,2112,2624,0,200,48,2000,0,48
Trammel,16,21,2112,2752,111200,200,12,2000,0,12
Trammel,16,22,2112,2880,111200,200,2,2000,0,2
Trammel,16,23,2112,3008,0,305,454,1000,0,454
Trammel,16,24,2112,3136,0,200,2226,1000,0,2226
Trammel,16,25,2112,3264,0,200,1604,2000,0,1604
Trammel,16,26,2112,3392,0,200,4726,1000,0,4726
Trammel,16,27,2112,3520,0,200,724,2000,0,724
Trammel,16,28,2112,3648,0,200,1302,2000,0,1302
Trammel,16,29,2112,3776,0,0,0,4000,0,0
Trammel,16,30,2112,3904,0,200,1040,2000,0,1040
Trammel,16,31,2112,4032,0,200,780,2000,0,780
Trammel,17,9,2240,1216,110300,28305,32,1000,0,32
Trammel,17,16,2240,2112,0,200,122,2000,0,122
Trammel,17,17,2240,2240,0,0,0,4000,0,0
Trammel,17,18,2240,2368,0,0,0,4000,0,0
Trammel,17,19,2240,2496,0,0,0,4000,0,0
Trammel,17,20,2240,2624,0,0,0,4000,0,0
Trammel,17,21,2240,2752,0,0,0,4000,0,0
Trammel,17,22,2240,2880,0,0,0,4000,0,0
Trammel,17,23,2240,3008,0,200,36,4000,0,36
Trammel,17,24,2240,3136,0,0,0,4000,0,0
Trammel,17,25,2240,3264,0,0,110,4000,0,110
Trammel,17,26,2240,3392,0,200,936,2000,0,936
Trammel,17,27,2240,3520,0,0,0,4000,0,0
Trammel,17,28,2240,3648,0,0,0,4000,0,0
Trammel,17,29,2240,3776,0,0,0,4000,0,0
Trammel,17,30,2240,3904,0,0,48,4000,0,48
Trammel,17,31,2240,4032,0,200,92,2000,0,92
Trammel,18,9,2368,1216,110302,200,621,1000,0,621
Trammel,18,16,2368,2112,0,0,0,4000,0,0
Trammel,18,17,2368,2240,0,0,0,4000,0,0
Trammel,18,18,2368,2368,0,0,0,4000,0,0
Trammel,18,19,2368,2496,0,0,0,4000,0,0
Trammel,18,20,2368,2624,0,0,0,4000,0,0
Trammel,18,21,2368,2752,0,0,0,4000,0,0
Trammel,18,22,2368,2880,0,0,0,4000,0,0
Trammel,18,23,2368,3008,0,0,0,4000,0,0
Trammel,18,24,2368,3136,0,0,0,4000,0,0
Trammel,18,25,2368,3264,0,0,0,4000,0,0
Trammel,18,26,2368,3392,0,200,686,2000,0,686
Trammel,18,27,2368,3520,0,200,2602,2000,0,2602
Trammel,18,28,2368,3648,0,0,0,4000,0,0
Trammel,18,29,2368,3776,0,0,0,4000,0,0
Trammel,18,30,2368,3904,0,200,878,2000,0,878
Trammel,18,31,2368,4032,0,0,0,4000,0,0
Trammel,19,0,2496,64,110604,33790,12,1000,0,12
Trammel,19,1,2496,192,110604,2235,260,1000,0,260
Trammel,19,2,2496,320,110604,200,83,2000,0,83
Trammel,19,3,2496,448,110604,3505,268,0,0,268
Trammel,19,4,2496,576,110605,200,179,1000,0,179
Trammel,19,8,2496,1088,110301,0,787,0,0,787
Trammel,19,9,2496,1216,110302,200,674,1000,0,674
Trammel,19,16,2496,2112,0,0,0,4000,0,0
Trammel,19,17,2496,2240,0,0,0,4000,0,0
Trammel,19,18,2496,2368,0,0,0,4000,0,0
Trammel,19,19,2496,2496,0,0,0,4000,0,0
Trammel,19,20,2496,2624,0,0,0,4000,0,0
Trammel,19,21,2496,2752,0,0,0,4000,0,0
Trammel,19,22,2496,2880,0,0,0,4000,0,0
Trammel,19,23,2496,3008,0,0,0,4000,0,0
Trammel,19,24,2496,3136,0,0,0,4000,0,0
Trammel,19,25,2496,3264,0,0,0,4000,0,0
Trammel,19,26,2496,3392,0,0,0,4000,0,0
Trammel,19,27,2496,3520,0,200,940,2000,0,940
Trammel,19,28,2496,3648,0,200,1888,2000,0,1888
Trammel,19,29,2496,3776,0,0,0,4000,0,0
Trammel,19,30,2496,3904,0,200,3092,2000,0,3092
Trammel,19,31,2496,4032,0,200,1786,2000,0,1786
Trammel,20,3,2624,448,110600,20080,182,1000,0,182
Trammel,20,4,2624,576,110600,200,159,1000,0,159
Trammel,20,9,2624,1216,110302,200,433,1000,0,433
Trammel,20,16,2624,2112,110203,200,977,1000,0,977
Trammel,20,17,2624,2240,110203,200,969,1000,0,969
Trammel,20,18,2624,2368,0,200,664,2000,0,664
Trammel,20,19,2624,2496,0,0,0,4000,0,0
Trammel,20,20,2624,2624,0,0,0,4000,0,0
Trammel,20,21,2624,2752,0,0,0,4000,0,0
Trammel,20,22,2624,2880,0,0,0,4000,0,0
Trammel,20,23,2624,3008,0,0,0,4000,0,0
Trammel,20,24,2624,3136,0,0,0,4000,0,0
Trammel,20,25,2624,3264,0,0,0,4000,0,0
Trammel,20,26,2624,3392,0,0,0,4000,0,0
Trammel,20,27,2624,3520,0,0,0,4000,0,0
Trammel,20,28,2624,3648,0,0,0,4000,0,0
Trammel,20,29,2624,3776,0,0,0,4000,0,0
Trammel,20,30,2624,3904,0,0,0,4000,0,0
Trammel,20,31,2624,4032,0,0,0,4000,0,0
Trammel,21,5,2752,704,111300,0,812,0,0,812
Trammel,21,6,2752,832,111300,200,612,1000,0,612
Trammel,21,7,2752,960,111304,200,435,1000,0,435
Trammel,21,9,2752,1216,110302,0,0,4000,0,0
Trammel,21,16,2752,2112,110203,200,635,1000,0,635
Trammel,21,17,2752,2240,110202,480,1079,1000,0,1079
Trammel,21,18,2752,2368,0,200,1568,2000,0,1568
Trammel,21,19,2752,2496,0,0,0,4000,0,0
Trammel,21,20,2752,2624,0,0,0,4000,0,0
Trammel,21,21,2752,2752,0,0,0,4000,0,0
Trammel,21,22,2752,2880,0,0,0,4000,0,0
Trammel,21,23,2752,3008,0,0,0,4000,0,0
Trammel,21,24,2752,3136,0,0,0,4000,0,0
Trammel,21,25,2752,3264,0,0,0,4000,0,0
Trammel,21,26,2752,3392,0,0,272,4000,0,272
Trammel,21,27,2752,3520,0,200,1868,2000,0,1868
Trammel,21,28,2752,3648,0,0,0,4000,0,0
Trammel,21,29,2752,3776,0,0,0,4000,0,0
Trammel,21,30,2752,3904,0,0,0,4000,0,0
Trammel,21,31,2752,4032,0,0,0,4000,0,0
Trammel,22,5,2880,704,111300,200,94,1000,0,94
Trammel,22,6,2880,832,111300,205,64,1000,0,64
Trammel,22,7,2880,960,111300,200,25,1000,0,25
Trammel,22,16,2880,2112,110203,200,129,2000,0,129
Trammel,22,17,2880,2240,110203,200,396,2000,0,396
Trammel,22,18,2880,2368,0,0,132,4000,0,132
Trammel,22,19,2880,2496,0,0,0,4000,0,0
Trammel,22,20,2880,2624,0,0,0,4000,0,0
Trammel,22,21,2880,2752,0,0,0,4000,0,0
Trammel,22,22,2880,2880,0,0,0,4000,0,0
Trammel,22,23,2880,3008,0,0,0,4000,0,0
Trammel,22,24,2880,3136,0,0,0,4000,0,0
Trammel,22,25,2880,3264,0,0,0,4000,0,0
Trammel,22,26,2880,3392,111000,2920,124,2000,0,124
Trammel,22,27,2880,3520,0,200,2374,1000,0,2374
Trammel,22,28,2880,3648,0,0,0,4000,0,0
Trammel,22,29,2880,3776,0,0,0,4000,0,0
Trammel,22,30,2880,3904,0,0,0,4000,0,0
Trammel,22,31,2880,4032,0,0,0,4000,0,0
Trammel,23,5,3008,704,111300,200,151,1000,0,151
Trammel,23,6,3008,832,111300,200,19,2000,0,19
Trammel,23,7,3008,960,111300,200,3,2000,0,3
Trammel,23,26,3008,3392,111000,4125,78,0,0,78
Trammel,23,27,3008,3520,0,1340,818,1000,0,818
Trammel,23,28,3008,3648,0,200,1266,2000,0,1266
Trammel,23,29,3008,3776,0,0,0,4000,0,0
Trammel,23,30,3008,3904,0,0,0,4000,0,0
Trammel,23,31,3008,4032,0,0,0,4000,0,0
Trammel,24,27,3136,3520,0,0,0,2000,0,0
Trammel,24,28,3136,3648,0,0,2,4000,0,2
Trammel,24,29,3136,3776,0,0,0,4000,0,0
Trammel,24,30,3136,3904,0,0,0,4000,0,0
Trammel,24,31,3136,4032,0,0,0,4000,0,0
Trammel,25,27,3264,3520,0,0,0,4000,0,0
Trammel,25,28,3264,3648,0,0,0,4000,0,0
Trammel,25,29,3264,3776,0,0,0,4000,0,0
Trammel,25,30,3264,3904,0,0,0,4000,0,0
Trammel,25,31,3264,4032,0,0,0,4000,0,0
Trammel,26,18,3392,2368,110901,0,0,4000,0,0
Trammel,26,19,3392,2496,110901,200,97,2000,0,97
Trammel,26,20,3392,2624,110901,200,194,1000,0,194
Trammel,26,21,3392,2752,110901,1680,182,2000,0,182
Trammel,26,22,3392,2880,110901,0,0,4000,0,0
Trammel,26,23,3392,3008,110901,0,0,4000,0,0
Trammel,26,24,3392,3136,110905,0,0,4000,1000,0
Trammel,26,25,3392,3264,110905,0,0,4000,1000,0
Trammel,26,26,3392,3392,110905,0,0,4000,1000,0
Trammel,26,27,3392,3520,0,0,0,4000,0,0
Trammel,26,28,3392,3648,0,0,0,4000,0,0
Trammel,26,29,3392,3776,0,0,0,4000,0,0
Trammel,26,30,3392,3904,0,0,0,4000,0,0
Trammel,26,31,3392,4032,0,0,0,4000,0,0
Trammel,27,8,3520,1088,110800,200,0,2000,0,0
Trammel,27,9,3520,1216,110807,200,0,2000,0,0
Trammel,27,10,3520,1344,110800,0,0,4000,0,0
Trammel,27,18,3520,2368,110901,200,136,2000,0,136
Trammel,27,19,3520,2496,110901,75,237,0,0,237
Trammel,27,20,3520,2624,110901,200,33,2000,0,33
Trammel,27,21,3520,2752,110901,17465,118,2000,0,118
Trammel,27,22,3520,2880,110901,1220,0,4000,0,0
Trammel,27,23,3520,3008,110901,0,0,4000,0,0
Trammel,27,24,3520,3136,110905,0,0,4000,1000,0
Trammel,27,25,3520,3264,110905,0,0,4000,1000,0
Trammel,27,26,3520,3392,110905,0,0,4000,1000,0
Trammel,27,27,3520,3520,0,0,0,4000,0,0
Trammel,27,28,3520,3648,0,0,0,4000,0,0
Trammel,27,29,3520,3776,0,0,0,4000,0,0
Trammel,27,30,3520,3904,0,0,0,4000,0,0
Trammel,27,31,3520,4032,0,0,0,4000,0,0
Trammel,28,8,3648,1088,110800,200,1,2000,0,1
Trammel,28,9,3648,1216,110800,200,7,1000,0,7
Trammel,28,10,3648,1344,110800,200,3,2000,0,3
Trammel,28,16,3648,2112,110500,200,251,1000,0,251
Trammel,28,17,3648,2240,110502,1215,3,2000,0,3
Trammel,28,18,3648,2368,110901,200,145,2000,0,145
Trammel,28,19,3648,2496,110901,0,263,0,0,263
Trammel,28,20,3648,2624,110901,260,90,1000,0,90
Trammel,28,21,3648,2752,110901,0,4,4000,0,4
Trammel,28,22,3648,2880,110901,0,0,4000,0,0
Trammel,28,23,3648,3008,110901,0,0,4000,0,0
Trammel,28,24,3648,3136,110905,0,0,4000,1000,0
Trammel,28,25,3648,3264,110905,0,0,4000,1000,0
Trammel,28,26,3648,3392,110905,0,0,4000,1000,0
Trammel,28,27,3648,3520,0,0,0,4000,0,0
Trammel,28,28,3648,3648,0,0,0,4000,0,0
Trammel,28,29,3648,3776,0,0,0,4000,0,0
Trammel,28,30,3648,3904,0,0,0,4000,0,0
Trammel,28,31,3648,4032,0,0,0,4000,0,0
Trammel,29,8,3776,1088,110800,200,0,2000,0,0
Trammel,29,9,3776,1216,110804,200,0,1000,0,0
Trammel,29,10,3776,1344,110800,200,2,2000,0,2
Trammel,29,16,3776,2112,110500,200,10,2000,0,10
Trammel,29,17,3776,2240,110500,200,32,2000,0,32
Trammel,29,18,3776,2368,110901,0,0,4000,0,0
Trammel,29,19,3776,2496,110901,200,184,2000,0,184
Trammel,29,20,3776,2624,110901,200,118,2000,0,118
Trammel,29,21,3776,2752,110901,200,49,2000,0,49
Trammel,29,22,3776,2880,110901,0,0,4000,0,0
Trammel,29,23,3776,3008,110901,0,0,4000,0,0
Trammel,29,24,3776,3136,110905,0,0,4000,1000,0
Trammel,29,25,3776,3264,110905,0,0,4000,1000,0
Trammel,29,26,3776,3392,110905,0,0,4000,1000,0
Trammel,29,27,3776,3520,0,0,0,4000,0,0
Trammel,29,28,3776,3648,0,0,0,4000,0,0
Trammel,29,29,3776,3776,0,0,0,4000,0,0
Trammel,29,30,3776,3904,0,0,0,4000,0,0
Trammel,29,31,3776,4032,0,0,0,4000,0,0
Trammel,30,27,3904,3520,0,0,0,4000,0,0
Trammel,30,28,3904,3648,0,0,0,4000,0,0
Trammel,30,29,3904,3776,0,0,0,4000,0,0
Trammel,30,30,3904,3904,0,0,0,4000,0,0
Trammel,30,31,3904,4032,0,0,0,4000,0,0
Trammel,31,27,4032,3520,0,200,0,4000,0,0
Trammel,31,28,4032,3648,0,0,0,4000,0,0
Trammel,31,29,4032,3776,0,0,0,4000,0,0
Trammel,31,30,4032,3904,0,0,0,4000,0,0
Trammel,31,31,4032,4032,0,0,0,4000,0,0
Trammel,32,27,4160,3520,130500,3180,0,2000,0,0
Trammel,32,28,4160,3648,130500,200,1444,1000,0,1444
Trammel,32,29,4160,3776,0,200,980,2000,0,980
Trammel,32,30,4160,3904,0,0,0,4000,0,0
Trammel,32,31,4160,4032,0,0,0,4000,0,0
Trammel,33,7,4288,960,110700,200,157,1000,0,157
Trammel,33,8,4288,1088,110700,200,375,1000,0,375
Trammel,33,9,4288,1216,110700,200,75,2000,0,75
Trammel,33,10,4288,1344,110700,0,0,4000,0,0
Trammel,33,11,4288,1472,110700,0,0,4000,0,0
Trammel,33,27,4288,3520,0,385,0,2000,0,0
Trammel,33,28,4288,3648,0,6680,1674,1000,0,1674
Trammel,33,29,4288,3776,0,18405,1606,2000,0,1606
Trammel,33,30,4288,3904,0,0,0,4000,0,0
Trammel,33,31,4288,4032,0,0,0,4000,0,0
Trammel,34,7,4416,960,110700,200,142,2000,0,142
Trammel,34,8,4416,1088,110702,200,159,0,0,159
Trammel,34,9,4416,1216,110700,200,365,1000,0,365
Trammel,34,10,4416,1344,110700,200,277,2000,0,277
Trammel,34,11,4416,1472,110700,200,145,2000,0,145
Trammel,34,27,4416,3520,0,200,1544,1000,0,1544
Trammel,34,28,4416,3648,0,335,2650,1000,0,2650
Trammel,34,29,4416,3776,0,1840,3580,2000,0,3580
Trammel,34,30,4416,3904,0,200,988,2000,0,988
Trammel,34,31,4416,4032,0,200,0,4000,0,0
Trammel,35,7,4544,960,110700,200,379,1000,0,379
Trammel,35,8,4544,1088,110700,200,324,1000,0,324
Trammel,35,9,4544,1216,110700,200,418,1000,0,418
Trammel,35,10,4544,1344,110700,1450,531,0,0,531
Trammel,35,11,4544,1472,110705,260,422,1000,0,422
Trammel,35,27,4544,3520,0,490,4562,0,0,4562
Trammel,35,28,4544,3648,0,520,4746,0,0,4746
Trammel,35,29,4544,3776,0,13405,2298,1000,0,2298
Trammel,35,30,4544,3904,0,3150,3488,1000,0,3488
Trammel,35,31,4544,4032,0,200,48,4000,0,48
Trammel,36,7,4672,960,110700,0,0,4000,0,0
Trammel,36,8,4672,1088,110700,200,133,2000,0,133
Trammel,36,9,4672,1216,110700,200,255,1000,0,255
Trammel,36,10,4672,1344,110700,200,126,2000,0,126
Trammel,36,11,4672,1472,110700,200,127,2000,0,127
Trammel,36,27,4672,3520,0,1545,4432,0,0,4432
Trammel,36,28,4672,3648,0,1660,5042,0,0,5042
Trammel,36,29,4672,3776,0,44060,1600,0,0,1600
Trammel,36,30,4672,3904,0,200,1482,2000,0,1482
Trammel,36,31,4672,4032,0,0,0,4000,0,0
Trammel,37,27,4800,3520,0,11430,944,2000,0,944
Trammel,37,28,4800,3648,0,45620,938,1000,0,938
Trammel,37,29,4800,3776,0,17400,888,2000,0,888
Trammel,37,30,4800,3904,0,0,116,2000,0,116
Trammel,37,31,4800,4032,0,0,0,4000,0,0
Trammel,38,27,4928,3520,0,0,0,4000,0,0
Trammel,38,28,4928,3648,0,0,0,4000,0,0
Trammel,38,29,4928,3776,0,0,0,4000,0,0
Trammel,38,30,4928,3904,0,0,0,4000,0,0
Trammel,38,31,4928,4032,0,0,0,4000,0,0
Trammel,39,27,5056,3520,0,0,0,4000,0,0
Trammel,39,28,5056,3648,0,0,0,4000,0,0
Trammel,39,29,5056,3776,0,0,0,4000,0,0
Trammel,39,30,5056,3904,0,0,0,4000,0,0
Trammel,39,31,5056,4032,0,0,0,4000,0,0
Trammel,40,0,5184,64,111400,38815,31,0,0,31
Trammel,40,1,5184,192,111400,36735,0,0,0,0
Trammel,40,27,5184,3520,0,31045,596,0,0,596
Trammel,40,28,5184,3648,0,29390,1842,0,0,1842
Trammel,40,29,5184,3776,0,17570,1308,1000,0,1308
Trammel,40,30,5184,3904,0,28845,1124,0,0,1124
Trammel,40,31,5184,4032,111600,27405,424,1000,0,424
Trammel,41,0,5312,64,111400,37630,25,0,0,25
Trammel,41,27,5312,3520,0,3895,962,0,0,962
Trammel,41,28,5312,3648,0,3980,1260,0,0,1260
Trammel,41,29,5312,3776,0,1050,2002,0,0,2002
Trammel,41,30,5312,3904,0,6050,1486,0,0,1486
Trammel,41,31,5312,4032,111600,18315,192,0,0,192
Trammel,42,27,5440,3520,0,8590,3886,0,0,3886
Trammel,42,28,5440,3648,0,0,5182,0,0,5182
Trammel,42,29,5440,3776,0,0,5164,0,0,5164
Trammel,42,30,5440,3904,0,3460,3384,0,0,3384
Trammel,42,31,5440,4032,0,16170,2408,0,0,2408
Trammel,43,27,5568,3520,0,11980,4862,0,0,4862
Trammel,43,28,5568,3648,0,0,4920,0,0,4920
Trammel,43,29,5568,3776,0,0,5698,0,0,5698
Trammel,43,30,5568,3904,0,1665,3810,0,0,3810
Trammel,43,31,5568,4032,0,13025,4022,0,0,4022
Trammel,44,24,5696,3136,111700,0,566,0,0,566
Trammel,44,25,5696,3264,111700,0,693,0,0,693
Trammel,44,27,5696,3520,0,2615,4472,0,0,4472
Trammel,44,28,5696,3648,0,2350,2640,0,0,2640
Trammel,44,29,5696,3776,0,3305,3128,0,0,3128
Trammel,44,30,5696,3904,0,40,2844,0,0,2844
Trammel,44,31,5696,4032,0,8075,2418,0,0,2418
Trammel,45,24,5824,3136,111700,0,116,2000,0,116
Trammel,45,25,5824,3264,111700,0,442,1000,0,442
Trammel,45,27,5824,3520,0,770,3732,0,0,3732
Trammel,45,28,5824,3648,0,1855,2506,0,0,2506
Trammel,45,29,5824,3776,0,3720,1802,0,0,1802
Trammel,45,30,5824,3904,0,6170,1348,0,0,1348
Trammel,45,31,5824,4032,0,11180,1626,0,0,1626
Trammel,46,27,5952,3520,0,0,2196,0,0,2196
Trammel,46,28,5952,3648,0,2730,2456,0,0,2456
Trammel,46,29,5952,3776,0,1270,1132,0,0,1132
Trammel,46,30,5952,3904,0,3950,1806,0,0,1806
Trammel,46,31,5952,4032,0,13170,2056,0,0,2056
Trammel,47,27,6080,3520,0,22085,1534,0,0,1534
Trammel,47,28,6080,3648,0,26185,1158,0,0,1158
Trammel,47,29,6080,3776,0,28395,638,0,0,638
Trammel,47,30,6080,3904,0,18370,904,0,0,904
Trammel,47,31,6080,4032,0,21190,732,0,0,732
Trammel,51,1,6592,192,111800,30560,0,2000,0,0
Trammel,53,25,6848,3264,0,30340,18,1000,0,18
Trammel,53,26,6848,3392,0,11365,18,0,0,18
Trammel,54,2,6976,320,111800,0,208,0,0,208
Trammel,54,3,6976,448,111800,0,168,0,0,168
Trammel,54,11,6976,1472,0,0,0,4000,0,0
Trammel,54,12,6976,1600,0,0,0,4000,0,0
Trammel,55,2,7104,320,111800,0,188,0,0,188
Trammel,55,3,7104,448,111800,0,185,0,0,185
Trammel,55,11,7104,1472,0,0,0,2000,0,0
Trammel,55,12,7104,1600,0,0,0,2000,0,0
Ilshenar,2,1,320,192,0,48435,72,0,0,72
Ilshenar,2,6,320,832,0,59200,12,0,0,12
Ilshenar,2,7,320,960,0,32415,2212,0,0,2212
Ilshenar,2,8,320,1088,0,16120,1520,0,0,1520
Ilshenar,3,1,448,192,0,52155,584,0,0,584
Ilshenar,3,6,448,832,0,29425,2784,0,0,2784
Ilshenar,3,7,448,960,0,3480,4272,0,0,4272
Ilshenar,3,8,448,1088,0,920,1806,0,0,1806
Ilshenar,4,1,576,192,0,51215,160,0,0,160
Ilshenar,4,3,576,448,310800,23985,1180,1000,0,1180
Ilshenar,4,6,576,832,0,10765,4240,0,0,4240
Ilshenar,4,7,576,960,0,990,4500,0,0,4500
Ilshenar,4,8,576,1088,0,2255,4118,0,0,4118
Ilshenar,5,1,704,192,0,46635,552,0,0,552
Ilshenar,5,6,704,832,330300,28660,2858,0,0,2858
Ilshenar,5,7,704,960,0,32545,2604,0,0,2604
Ilshenar,5,8,704,1088,0,22575,2388,0,0,2388
Ilshenar,5,9,704,1216,0,10055,3590,0,0,3590
Ilshenar,6,4,832,576,310200,43320,0,0,0,0
Ilshenar,6,5,832,704,310200,32140,20,0,0,20
Ilshenar,6,7,832,960,0,39000,0,1000,0,0
Ilshenar,6,8,832,1088,310400,8525,72,0,0,72
Ilshenar,6,9,832,1216,0,24430,1142,1000,0,1142
Ilshenar,7,7,960,960,0,40910,500,1000,0,500
Ilshenar,7,8,960,1088,0,48110,540,0,0,540
Ilshenar,7,9,960,1216,0,44840,24,0,0,24
Ilshenar,8,5,1088,704,310700,3100,186,0,0,186
Ilshenar,8,7,1088,960,0,40510,432,0,0,432
Ilshenar,8,8,1088,1088,0,20110,408,0,0,408
Ilshenar,9,5,1216,704,310700,16790,108,0,0,108
Ilshenar,9,7,1216,960,0,26540,1298,0,0,1298
Ilshenar,9,8,1216,1088,310300,275,116,1000,0,116
Ilshenar,10,8,1344,1088,310600,5015,0,2000,0,0
Ilshenar,11,4,1472,576,310100,19325,432,1000,0,432
Ilshenar,12,1,1600,192,310500,64765,48,0,0,48
Ilshenar,12,2,1600,320,310500,25755,14,2000,0,14
Ilshenar,12,3,1600,448,310500,1100,0,4000,0,0
Ilshenar,12,4,1600,576,310100,35895,0,1000,0,0
Ilshenar,12,10,1600,1344,0,45225,4,0,0,4
Ilshenar,13,1,1728,192,310500,54875,8,0,0,8
Ilshenar,13,2,1728,320,310500,49690,2,1000,0,2
Ilshenar,13,3,1728,448,310500,13190,4,2000,0,4
Malas,0,0,64,64,0,38395,0,0,0,0
Malas,2,5,320,704,0,0,202,1000,0,202
Malas,2,6,320,832,0,1435,32,0,0,32
Malas,2,14,320,1856,0,70130,4,1000,0,4
Malas,2,15,320,1984,0,70565,54,0,0,54
Malas,3,14,448,1856,0,73630,14,0,0,14
Malas,3,15,448,1984,0,73075,18,0,0,18
Malas,5,3,704,448,0,0,724,0,0,724
Malas,5,4,704,576,0,0,56,0,0,56
Malas,5,6,704,832,0,0,960,0,0,960
Malas,5,7,704,960,0,0,1768,0,0,1768
Malas,5,8,704,1088,0,0,988,0,0,988
Malas,5,9,704,1216,0,0,898,0,0,898
Malas,5,10,704,1344,0,90,620,0,0,620
Malas,6,1,832,192,0,3565,104,0,0,104
Malas,6,3,832,448,0,0,952,0,0,952
Malas,6,4,832,576,0,0,376,0,0,376
