MapName,ChunkX,ChunkY,ZoneID,DominantTown
Felucca,256,768,2216002,Yew (F)
Felucca,256,896,2216002,Yew (F)
Felucca,256,1024,2216002,Yew (F)
Felucca,256,1152,2216002,Yew (F)
Felucca,256,1280,2216002,Yew (F)
Felucca,256,1408,2216002,Yew (F)
Felucca,256,1536,2216002,Yew (F)
Felucca,256,1664,2369003,Wilderness (F)
Felucca,256,1792,2369003,Wilderness (F)
Felucca,256,1920,2369003,Wilderness (F)
Felucca,256,2048,2369003,Wilderness (F)
Felucca,256,2176,2369003,Wilderness (F)
Felucca,256,2304,2369003,Wilderness (F)
Felucca,256,2432,2369003,Wilderness (F)
Felucca,256,2560,2369003,Wilderness (F)
Felucca,256,2688,2369003,Wilderness (F)
Felucca,256,2816,2369003,Wilderness (F)
Felucca,256,2944,2369003,Wilderness (F)
Felucca,256,3072,2369003,Wilderness (F)
Felucca,256,3200,2369003,Wilderness (F)
Felucca,256,3328,2369003,Wilderness (F)
Felucca,256,3456,2369003,Wilderness (F)
Felucca,256,3584,2369003,Wilderness (F)
Felucca,256,3712,2369003,Wilderness (F)
Felucca,256,3840,2369003,Wilderness (F)
Felucca,256,3968,2369003,Wilderness (F)
Felucca,384,0,2369003,Wilderness (F)
Felucca,384,128,2369003,Wilderness (F)
Felucca,384,256,2369003,Wilderness (F)
Felucca,384,384,2369003,Wilderness (F)
Felucca,384,512,2369003,Wilderness (F)
Felucca,384,640,2216002,Yew (F)
Felucca,384,768,2216002,Yew (F)
Felucca,384,896,2216002,Yew (F)
Felucca,384,1024,2216002,Yew (F)
Felucca,384,1152,2216002,Yew (F)
Felucca,384,1280,2216002,Yew (F)
Felucca,384,1408,2216002,Yew (F)
Felucca,384,1536,2216002,Yew (F)
Felucca,384,1664,2369003,Wilderness (F)
Felucca,384,1792,2369003,Wilderness (F)
Felucca,384,1920,2369003,Wilderness (F)
Felucca,384,2048,2369003,Wilderness (F)
Felucca,384,2176,2369003,Wilderness (F)
Felucca,384,2304,2369003,Wilderness (F)
Felucca,384,2432,2369003,Wilderness (F)
Felucca,384,2560,2369003,Wilderness (F)
Felucca,384,2688,2369003,Wilderness (F)
Felucca,384,2816,2369003,Wilderness (F)
Felucca,384,2944,2369003,Wilderness (F)
Felucca,384,3072,2369003,Wilderness (F)
Felucca,384,3200,2369003,Wilderness (F)
Felucca,384,3328,2369003,Wilderness (F)
Felucca,384,3456,2369003,Wilderness (F)
Felucca,384,3584,2369003,Wilderness (F)
Felucca,384,3712,2369003,Wilderness (F)
Felucca,384,3840,2369003,Wilderness (F)
Felucca,384,3968,2369003,Wilderness (F)
Felucca,512,0,2369003,Wilderness (F)
Felucca,512,128,2369003,Wilderness (F)
Felucca,512,256,2369003,Wilderness (F)
Felucca,512,384,2369003,Wilderness (F)
Felucca,512,512,2369003,Wilderness (F)
Felucca,512,640,2216002,Yew (F)
Felucca,512,768,2216002,Yew (F)
Felucca,512,896,2216002,Yew (F)
Felucca,512,1024,2216002,Yew (F)
Felucca,512,1152,2216002,Yew (F)
Felucca,512,1280,2216002,Yew (F)
Felucca,512,1408,2216002,Yew (F)
Felucca,512,1536,2216002,Yew (F)
Felucca,512,1664,2369003,Wilderness (F)
Felucca,512,1792,2369003,Wilderness (F)
Felucca,512,1920,2369003,Wilderness (F)
Felucca,512,2048,2212002,Skara Brae (F)
Felucca,512,2176,2212002,Skara Brae (F)
Felucca,512,2304,2212002,Skara Brae (F)
Felucca,512,2432,2369003,Wilderness (F)
Felucca,512,2560,2369003,Wilderness (F)
Felucca,512,2688,2369003,Wilderness (F)
Felucca,512,2816,2369003,Wilderness (F)
Felucca,512,2944,2369003,Wilderness (F)
Felucca,512,3072,2369003,Wilderness (F)
Felucca,512,3200,2369003,Wilderness (F)
Felucca,512,3328,2369003,Wilderness (F)
Felucca,512,3456,2369003,Wilderness (F)
Felucca,512,3584,2369003,Wilderness (F)
Felucca,512,3712,2369003,Wilderness (F)
Felucca,512,3840,2369003,Wilderness (F)
Felucca,512,3968,2369003,Wilderness (F)
Felucca,640,0,2369003,Wilderness (F)
Felucca,640,128,2369003,Wilderness (F)
Felucca,640,256,2369003,Wilderness (F)
Felucca,640,384,2369003,Wilderness (F)
Felucca,640,512,2369003,Wilderness (F)
Felucca,640,640,2216002,Yew (F)
Felucca,640,768,2216002,Yew (F)
Felucca,640,896,2216002,Yew (F)
Felucca,640,1024,2216002,Yew (F)
Felucca,640,1152,2216002,Yew (F)
Felucca,640,1280,2216002,Yew (F)
Felucca,640,1408,2216002,Yew (F)
Felucca,640,1536,2216002,Yew (F)
Felucca,640,1664,2369003,Wilderness (F)
Felucca,640,1792,2369003,Wilderness (F)
Felucca,640,1920,2369003,Wilderness (F)
Felucca,640,2048,2212002,Skara Brae (F)
Felucca,640,2176,2212002,Skara Brae (F)
Felucca,640,2304,2212002,Skara Brae (F)
Felucca,640,2432,2369003,Wilderness (F)
Felucca,640,2560,2369003,Wilderness (F)
Felucca,640,2688,2369003,Wilderness (F)
Felucca,640,2816,2369003,Wilderness (F)
Felucca,640,2944,2369003,Wilderness (F)
Felucca,640,3072,2369003,Wilderness (F)
Felucca,640,3200,2369003,Wilderness (F)
Felucca,640,3328,2369003,Wilderness (F)
Felucca,640,3456,2369003,Wilderness (F)
Felucca,640,3584,2369003,Wilderness (F)
Felucca,640,3712,2361003,South Britannian Sea (F)
Felucca,640,3840,2361003,South Britannian Sea (F)
Felucca,640,3968,2361003,South Britannian Sea (F)
Felucca,768,0,2369003,Wilderness (F)
Felucca,768,128,2369003,Wilderness (F)
Felucca,768,256,2369003,Wilderness (F)
Felucca,768,384,2369003,Wilderness (F)
Felucca,768,512,2369003,Wilderness (F)
Felucca,768,640,2216002,Yew (F)
Felucca,768,768,2216002,Yew (F)
Felucca,768,896,2216002,Yew (F)
Felucca,768,1024,2216002,Yew (F)
Felucca,768,1152,2216002,Yew (F)
Felucca,768,1280,2216002,Yew (F)
Felucca,768,1408,2216002,Yew (F)
Felucca,768,1536,2216002,Yew (F)
Felucca,768,1664,2369003,Wilderness (F)
Felucca,768,1792,2369003,Wilderness (F)
Felucca,768,1920,2369003,Wilderness (F)
Felucca,768,2048,2212002,Skara Brae (F)
Felucca,768,2176,2212002,Skara Brae (F)
Felucca,768,2304,2212002,Skara Brae (F)
Felucca,768,2432,2369003,Wilderness (F)
Felucca,768,2560,2369003,Wilderness (F)
Felucca,768,2688,2369003,Wilderness (F)
Felucca,768,2816,2369003,Wilderness (F)
Felucca,768,2944,2369003,Wilderness (F)
Felucca,768,3072,2369003,Wilderness (F)
Felucca,768,3200,2369003,Wilderness (F)
Felucca,768,3328,2369003,Wilderness (F)
Felucca,768,3456,2369003,Wilderness (F)
Felucca,768,3584,2369003,Wilderness (F)
Felucca,768,3712,2361003,South Britannian Sea (F)
Felucca,768,3840,2361003,South Britannian Sea (F)
Felucca,768,3968,2361003,South Britannian Sea (F)
Felucca,896,0,2369003,Wilderness (F)
Felucca,896,128,2369003,Wilderness (F)
Felucca,896,256,2369003,Wilderness (F)
Felucca,896,384,2369003,Wilderness (F)
Felucca,896,512,2369003,Wilderness (F)
Felucca,896,640,2356003,Shadowlords (F)
Felucca,896,768,2369003,Wilderness (F)
Felucca,896,896,2369003,Wilderness (F)
Felucca,896,1024,2369003,Wilderness (F)
Felucca,896,1152,2369003,Wilderness (F)
Felucca,896,1280,2369003,Wilderness (F)
Felucca,896,1408,2369003,Wilderness (F)
Felucca,896,1536,2369003,Wilderness (F)
Felucca,896,1664,2369003,Wilderness (F)
Felucca,896,1792,2369003,Wilderness (F)
Felucca,896,1920,2369003,Wilderness (F)
Felucca,896,2048,2212002,Skara Brae (F)
Felucca,896,2176,2212002,Skara Brae (F)
Felucca,896,2304,2212002,Skara Brae (F)
Felucca,896,2432,2369003,Wilderness (F)
Felucca,896,2560,2369003,Wilderness (F)
Felucca,896,2688,2369003,Wilderness (F)
Felucca,896,2816,2369003,Wilderness (F)
Felucca,896,2944,2369003,Wilderness (F)
Felucca,896,3072,2369003,Wilderness (F)
Felucca,896,3200,2369003,Wilderness (F)
Felucca,896,3328,2369003,Wilderness (F)
Felucca,896,3456,2369003,Wilderness (F)
Felucca,896,3584,2369003,Wilderness (F)
Felucca,896,3712,2361003,South Britannian Sea (F)
Felucca,896,3840,2361003,South Britannian Sea (F)
Felucca,896,3968,2361003,South Britannian Sea (F)
Felucca,1024,0,2369003,Wilderness (F)
Felucca,1024,128,2369003,Wilderness (F)
Felucca,1024,256,2369003,Wilderness (F)
Felucca,1024,384,2369003,Wilderness (F)
Felucca,1024,512,2369003,Wilderness (F)
Felucca,1024,640,2369003,Wilderness (F)
Felucca,1024,768,2369003,Wilderness (F)
Felucca,1024,896,2369003,Wilderness (F)
Felucca,1024,1024,2369003,Wilderness (F)
Felucca,1024,1152,2369003,Wilderness (F)
Felucca,1024,1280,2369003,Wilderness (F)
Felucca,1024,1408,2369003,Wilderness (F)
Felucca,1024,1536,2369003,Wilderness (F)
Felucca,1024,1664,2369003,Wilderness (F)
Felucca,1024,1792,2369003,Wilderness (F)
Felucca,1024,1920,2369003,Wilderness (F)
Felucca,1024,2048,2369003,Wilderness (F)
Felucca,1024,2176,2369003,Wilderness (F)
Felucca,1024,2304,2369003,Wilderness (F)
Felucca,1024,2432,2369003,Wilderness (F)
Felucca,1024,2560,2369003,Wilderness (F)
Felucca,1024,2688,2369003,Wilderness (F)
Felucca,1024,2816,2369003,Wilderness (F)
Felucca,1024,2944,2369003,Wilderness (F)
Felucca,1024,3072,2369003,Wilderness (F)
Felucca,1024,3200,2369003,Wilderness (F)
Felucca,1024,3328,2369003,Wilderness (F)
Felucca,1024,3456,2369003,Wilderness (F)
Felucca,1024,3584,2205002,Jhelom (F)
Felucca,1024,3712,2361003,South Britannian Sea (F)
Felucca,1024,3840,2361003,South Britannian Sea (F)
Felucca,1024,3968,2361003,South Britannian Sea (F)
Felucca,1152,0,2369003,Wilderness (F)
Felucca,1152,128,2369003,Wilderness (F)
Felucca,1152,256,2369003,Wilderness (F)
Felucca,1152,384,2369003,Wilderness (F)
Felucca,1152,512,2369003,Wilderness (F)
Felucca,1152,640,2369003,Wilderness (F)
Felucca,1152,768,2369003,Wilderness (F)
Felucca,1152,896,2369003,Wilderness (F)
Felucca,1152,1024,2369003,Wilderness (F)
Felucca,1152,1152,2369003,Wilderness (F)
Felucca,1152,1280,2369003,Wilderness (F)
Felucca,1152,1408,2101002,Britain (F)
Felucca,1152,1536,2101002,Britain (F)
Felucca,1152,1664,2101002,Britain (F)
Felucca,1152,1792,2101002,Britain (F)
Felucca,1152,1920,2369003,Wilderness (F)
Felucca,1152,2048,2369003,Wilderness (F)
Felucca,1152,2176,2369003,Wilderness (F)
Felucca,1152,2304,2369003,Wilderness (F)
Felucca,1152,2432,2369003,Wilderness (F)
Felucca,1152,2560,2369003,Wilderness (F)
Felucca,1152,2688,2369003,Wilderness (F)
Felucca,1152,2816,2369003,Wilderness (F)
Felucca,1152,2944,2369003,Wilderness (F)
Felucca,1152,3072,2369003,Wilderness (F)
Felucca,1152,3200,2369003,Wilderness (F)
Felucca,1152,3328,2369003,Wilderness (F)
Felucca,1152,3456,2205002,Jhelom (F)
Felucca,1152,3584,2205002,Jhelom (F)
Felucca,1152,3712,2205002,Jhelom (F)
Felucca,1152,3840,2205002,Jhelom (F)
Felucca,1152,3968,2205002,Jhelom (F)
Felucca,1280,0,2369003,Wilderness (F)
Felucca,1280,128,2369003,Wilderness (F)
Felucca,1280,256,2369003,Wilderness (F)
Felucca,1280,384,2369003,Wilderness (F)
Felucca,1280,512,2369003,Wilderness (F)
Felucca,1280,640,2369003,Wilderness (F)
Felucca,1280,768,2369003,Wilderness (F)
Felucca,1280,896,2369003,Wilderness (F)
Felucca,1280,1152,2369003,Wilderness (F)
Felucca,1280,1280,2369003,Wilderness (F)
Felucca,1280,1408,2101002,Britain (F)
Felucca,1280,1536,2101002,Britain (F)
Felucca,1280,1664,2101002,Britain (F)
Felucca,1280,1792,2101002,Britain (F)
Felucca,1280,1920,2369003,Wilderness (F)
Felucca,1280,2048,2369003,Wilderness (F)
Felucca,1280,2176,2369003,Wilderness (F)
Felucca,1280,2304,2369003,Wilderness (F)
Felucca,1280,2432,2369003,Wilderness (F)
Felucca,1280,2560,2369003,Wilderness (F)
Felucca,1280,2688,2369003,Wilderness (F)
Felucca,1280,2816,2369003,Wilderness (F)
Felucca,1280,2944,2369003,Wilderness (F)
Felucca,1280,3072,2369003,Wilderness (F)
Felucca,1280,3200,2369003,Wilderness (F)
Felucca,1280,3328,2369003,Wilderness (F)
Felucca,1280,3456,2205002,Jhelom (F)
Felucca,1280,3584,2205002,Jhelom (F)
Felucca,1280,3712,2205002,Jhelom (F)
Felucca,1280,3840,2205002,Jhelom (F)
Felucca,1280,3968,2205002,Jhelom (F)
Felucca,1408,0,2369003,Wilderness (F)
Felucca,1408,128,2369003,Wilderness (F)
Felucca,1408,256,2369003,Wilderness (F)
Felucca,1408,384,2369003,Wilderness (F)
Felucca,1408,512,2369003,Wilderness (F)
Felucca,1408,640,2369003,Wilderness (F)
Felucca,1408,768,2369003,Wilderness (F)
Felucca,1408,896,2369003,Wilderness (F)
Felucca,1408,1024,2369003,Wilderness (F)
Felucca,1408,1152,2369003,Wilderness (F)
Felucca,1408,1280,2369003,Wilderness (F)
Felucca,1408,1408,2101002,Britain (F)
Felucca,1408,1536,2101002,Britain (F)
Felucca,1408,1664,2101002,Britain (F)
Felucca,1408,1792,2369003,Wilderness (F)
Felucca,1408,1920,2369003,Wilderness (F)
Felucca,1408,2048,2369003,Wilderness (F)
Felucca,1408,2176,2369003,Wilderness (F)
Felucca,1408,2304,2369003,Wilderness (F)
Felucca,1408,2432,2369003,Wilderness (F)
Felucca,1408,2560,2369003,Wilderness (F)
Felucca,1408,2688,2369003,Wilderness (F)
Felucca,1408,2816,2369003,Wilderness (F)
Felucca,1408,2944,2369003,Wilderness (F)
Felucca,1408,3072,2369003,Wilderness (F)
Felucca,1408,3200,2369003,Wilderness (F)
Felucca,1408,3328,2369003,Wilderness (F)
Felucca,1408,3456,2205002,Jhelom (F)
Felucca,1408,3584,2205002,Jhelom (F)
Felucca,1408,3712,2205002,Jhelom (F)
Felucca,1408,3840,2205002,Jhelom (F)
Felucca,1408,3968,2205002,Jhelom (F)
Felucca,1536,0,2369003,Wilderness (F)
Felucca,1536,128,2369003,Wilderness (F)
Felucca,1536,256,2369003,Wilderness (F)
Felucca,1536,384,2369003,Wilderness (F)
Felucca,1536,512,2356003,Huntsman's Forest (F)
Felucca,1536,640,2369003,Wilderness (F)
Felucca,1536,768,2369003,Wilderness (F)
Felucca,1536,896,2369003,Wilderness (F)
Felucca,1536,1024,2369003,Wilderness (F)
Felucca,1536,1152,2369003,Wilderness (F)
Felucca,1536,1280,2369003,Wilderness (F)
Felucca,1536,1408,2101002,Britain (F)
Felucca,1536,1536,2101002,Britain (F)
Felucca,1536,1664,2101002,Britain (F)
Felucca,1536,1792,2369003,Wilderness (F)
Felucca,1536,1920,2369003,Wilderness (F)
Felucca,1536,2048,2369003,Wilderness (F)
Felucca,1536,2176,2369003,Wilderness (F)
Felucca,1536,2304,2369003,Wilderness (F)
Felucca,1536,2432,2369003,Wilderness (F)
Felucca,1536,2560,2369003,Wilderness (F)
Felucca,1536,2688,2369003,Wilderness (F)
Felucca,1536,2816,2369003,Wilderness (F)
Felucca,1536,2944,2369003,Wilderness (F)
Felucca,1536,3072,2369003,Wilderness (F)
Felucca,1536,3200,2369003,Wilderness (F)
Felucca,1536,3328,2369003,Wilderness (F)
Felucca,1536,3456,2205002,Jhelom (F)
Felucca,1536,3584,2205002,Jhelom (F)
Felucca,1536,3712,2205002,Jhelom (F)
Felucca,1536,3840,2205002,Jhelom (F)
Felucca,1536,3968,2205002,Jhelom (F)
Felucca,1664,0,2369003,Wilderness (F)
Felucca,1664,128,2369003,Wilderness (F)
Felucca,1664,256,2369003,Wilderness (F)
Felucca,1664,384,2369003,Wilderness (F)
Felucca,1664,512,2369003,Wilderness (F)
Felucca,1664,640,2369003,Wilderness (F)
Felucca,1664,768,2369003,Wilderness (F)
Felucca,1664,896,2369003,Wilderness (F)
Felucca,1664,1024,2369003,Wilderness (F)
Felucca,1664,1152,2369003,Wilderness (F)
Felucca,1664,1280,2369003,Wilderness (F)
Felucca,1664,1408,2101002,Britain (F)
Felucca,1664,1536,2101002,Britain (F)
Felucca,1664,1664,2101002,Britain (F)
Felucca,1664,1792,2369003,Wilderness (F)
Felucca,1664,1920,2369003,Wilderness (F)
Felucca,1664,2048,2369003,Wilderness (F)
Felucca,1664,2176,2369003,Wilderness (F)
Felucca,1664,2304,2369003,Wilderness (F)
Felucca,1664,2432,2369003,Wilderness (F)
Felucca,1664,2560,2369003,Wilderness (F)
Felucca,1664,2688,2369003,Wilderness (F)
Felucca,1664,2816,2369003,Wilderness (F)
Felucca,1664,2944,2369003,Wilderness (F)
Felucca,1664,3072,2369003,Wilderness (F)
Felucca,1664,3200,2369003,Wilderness (F)
Felucca,1664,3328,2369003,Wilderness (F)
Felucca,1664,3456,2369003,Wilderness (F)
Felucca,1664,3584,2369003,Wilderness (F)
Felucca,1664,3712,2361003,South Britannian Sea (F)
Felucca,1664,3840,2361003,South Britannian Sea (F)
Felucca,1664,3968,2361003,South Britannian Sea (F)
Felucca,1792,0,2369003,Wilderness (F)
Felucca,1792,128,2369003,Wilderness (F)
Felucca,1792,256,2369003,Wilderness (F)
Felucca,1792,384,2369003,Wilderness (F)
Felucca,1792,512,2369003,Wilderness (F)
Felucca,1792,640,2369003,Wilderness (F)
Felucca,1792,768,2369003,Wilderness (F)
Felucca,1792,896,2369003,Wilderness (F)
Felucca,1792,1024,2369003,Wilderness (F)
Felucca,1792,1152,2369003,Wilderness (F)
Felucca,1792,1280,2369003,Wilderness (F)
Felucca,1792,1408,2369003,Wilderness (F)
Felucca,1792,1536,2369003,Wilderness (F)
Felucca,1792,1664,2369003,Wilderness (F)
Felucca,1792,1792,2369003,Wilderness (F)
Felucca,1792,1920,2369003,Wilderness (F)
Felucca,1792,2048,2369003,Wilderness (F)
Felucca,1792,2176,2369003,Wilderness (F)
Felucca,1792,2304,2369003,Wilderness (F)
Felucca,1792,2432,2369003,Wilderness (F)
Felucca,1792,2560,2113002,Trinsic (F)
Felucca,1792,2688,2113002,Trinsic (F)
Felucca,1792,2816,2113002,Trinsic (F)
Felucca,1792,2944,2113002,Trinsic (F)
Felucca,1792,3072,2369003,Wilderness (F)
Felucca,1792,3200,2369003,Wilderness (F)
Felucca,1792,3328,2369003,Wilderness (F)
Felucca,1792,3456,2369003,Wilderness (F)
Felucca,1792,3584,2369003,Wilderness (F)
Felucca,1792,3712,2361003,South Britannian Sea (F)
Felucca,1792,3840,2361003,South Britannian Sea (F)
Felucca,1792,3968,2361003,South Britannian Sea (F)
Felucca,1920,0,2369003,Wilderness (F)
Felucca,1920,128,2369003,Wilderness (F)
Felucca,1920,384,2369003,Wilderness (F)
Felucca,1920,512,2369003,Wilderness (F)
Felucca,1920,640,2369003,Wilderness (F)
Felucca,1920,768,2369003,Wilderness (F)
Felucca,1920,896,2369003,Wilderness (F)
Felucca,1920,1024,2369003,Wilderness (F)
Felucca,1920,1152,2369003,Wilderness (F)
Felucca,1920,1280,2369003,Wilderness (F)
Felucca,1920,1408,2369003,Wilderness (F)
Felucca,1920,1536,2369003,Wilderness (F)
Felucca,1920,1664,2369003,Wilderness (F)
Felucca,1920,1792,2369003,Wilderness (F)
Felucca,1920,1920,2369003,Wilderness (F)
Felucca,1920,2048,2369003,Wilderness (F)
Felucca,1920,2176,2369003,Wilderness (F)
Felucca,1920,2304,2369003,Wilderness (F)
Felucca,1920,2432,2369003,Wilderness (F)
Felucca,1920,2560,2113002,Trinsic (F)
Felucca,1920,2688,2113002,Trinsic (F)
Felucca,1920,2816,2113002,Trinsic (F)
Felucca,1920,2944,2113002,Trinsic (F)
Felucca,1920,3072,2369003,Wilderness (F)
Felucca,1920,3200,2369003,Wilderness (F)
Felucca,1920,3328,2369003,Wilderness (F)
Felucca,1920,3456,2369003,Wilderness (F)
Felucca,1920,3584,2369003,Wilderness (F)
Felucca,1920,3712,2361003,South Britannian Sea (F)
Felucca,1920,3840,2361003,South Britannian Sea (F)
Felucca,1920,3968,2361003,South Britannian Sea (F)
Felucca,2048,0,2369003,Wilderness (F)
Felucca,2048,128,2369003,Wilderness (F)
Felucca,2048,256,2369003,Wilderness (F)
Felucca,2048,384,2369003,Wilderness (F)
Felucca,2048,512,2369003,Wilderness (F)
Felucca,2048,640,2369003,Wilderness (F)
Felucca,2048,768,2369003,Wilderness (F)
Felucca,2048,896,2369003,Wilderness (F)
Felucca,2048,1024,2369003,Wilderness (F)
Felucca,2048,1152,2303002,Cove (F)
Felucca,2048,1280,2303002,Cove (F)
Felucca,2048,1408,2369003,Wilderness (F)
Felucca,2048,1536,2369003,Wilderness (F)
Felucca,2048,1664,2369003,Wilderness (F)
Felucca,2048,1792,2369003,Wilderness (F)
Felucca,2048,1920,2369003,Wilderness (F)
Felucca,2048,2048,2369003,Wilderness (F)
Felucca,2048,2176,2369003,Wilderness (F)
Felucca,2048,2304,2369003,Wilderness (F)
Felucca,2048,2432,2369003,Wilderness (F)
Felucca,2048,2560,2113002,Trinsic (F)
Felucca,2048,2688,2113002,Trinsic (F)
Felucca,2048,2816,2113002,Trinsic (F)
Felucca,2048,2944,2113002,Trinsic (F)
Felucca,2048,3072,2369003,Wilderness (F)
Felucca,2048,3200,2369003,Wilderness (F)
Felucca,2048,3328,2369003,Wilderness (F)
Felucca,2048,3456,2369003,Wilderness (F)
Felucca,2048,3584,2369003,Wilderness (F)
Felucca,2048,3712,2369003,Wilderness (F)
Felucca,2048,3840,2369003,Wilderness (F)
Felucca,2048,3968,2369003,Wilderness (F)
Felucca,2176,0,2369003,Wilderness (F)
Felucca,2176,128,2369003,Wilderness (F)
Felucca,2176,256,2369003,Wilderness (F)
Felucca,2176,384,2369003,Wilderness (F)
Felucca,2176,512,2369003,Wilderness (F)
Felucca,2176,640,2369003,Wilderness (F)
Felucca,2176,768,2369003,Wilderness (F)
Felucca,2176,896,2369003,Wilderness (F)
Felucca,2176,1024,2369003,Wilderness (F)
Felucca,2176,1152,2303002,Cove (F)
Felucca,2176,1280,2303002,Cove (F)
Felucca,2176,1408,2369003,Wilderness (F)
Felucca,2176,1536,2369003,Wilderness (F)
Felucca,2176,1664,2369003,Wilderness (F)
Felucca,2176,1792,2369003,Wilderness (F)
Felucca,2176,1920,2369003,Wilderness (F)
Felucca,2176,2048,2369003,Wilderness (F)
Felucca,2176,2176,2369003,Wilderness (F)
Felucca,2176,2304,2369003,Wilderness (F)
Felucca,2176,2432,2369003,Wilderness (F)
Felucca,2176,2560,2369003,Wilderness (F)
Felucca,2176,2688,2369003,Wilderness (F)
Felucca,2176,2816,2369003,Wilderness (F)
Felucca,2176,2944,2369003,Wilderness (F)
Felucca,2176,3072,2369003,Wilderness (F)
Felucca,2176,3200,2369003,Wilderness (F)
Felucca,2176,3328,2369003,Wilderness (F)
Felucca,2176,3456,2369003,Wilderness (F)
Felucca,2176,3584,2369003,Wilderness (F)
Felucca,2176,3712,2369003,Wilderness (F)
Felucca,2176,3840,2369003,Wilderness (F)
Felucca,2176,3968,2369003,Wilderness (F)
Felucca,2304,0,2369003,Wilderness (F)
Felucca,2304,128,2369003,Wilderness (F)
Felucca,2304,256,2369003,Wilderness (F)
Felucca,2304,384,2369003,Wilderness (F)
Felucca,2304,512,2369003,Wilderness (F)
Felucca,2304,640,2369003,Wilderness (F)
Felucca,2304,768,2369003,Wilderness (F)
Felucca,2304,896,2369003,Wilderness (F)
Felucca,2304,1024,2369003,Wilderness (F)
Felucca,2304,1152,2303002,Cove (F)
Felucca,2304,1280,2303002,Cove (F)
Felucca,2304,1408,2369003,Wilderness (F)
Felucca,2304,1536,2369003,Wilderness (F)
Felucca,2304,1664,2369003,Wilderness (F)
Felucca,2304,1792,2369003,Wilderness (F)
Felucca,2304,1920,2369003,Wilderness (F)
Felucca,2304,2048,2369003,Wilderness (F)
Felucca,2304,2176,2369003,Wilderness (F)
Felucca,2304,2304,2369003,Wilderness (F)
Felucca,2304,2432,2369003,Wilderness (F)
Felucca,2304,2560,2369003,Wilderness (F)
Felucca,2304,2688,2369003,Wilderness (F)
Felucca,2304,2816,2369003,Wilderness (F)
Felucca,2304,2944,2369003,Wilderness (F)
Felucca,2304,3072,2369003,Wilderness (F)
Felucca,2304,3200,2369003,Wilderness (F)
Felucca,2304,3328,2369003,Wilderness (F)
Felucca,2304,3456,2369003,Wilderness (F)
Felucca,2304,3584,2369003,Wilderness (F)
Felucca,2304,3712,2369003,Wilderness (F)
Felucca,2304,3840,2369003,Wilderness (F)
Felucca,2304,3968,2369003,Wilderness (F)
Felucca,2432,0,2369003,Wilderness (F)
Felucca,2432,128,2369003,Wilderness (F)
Felucca,2432,256,2369003,Wilderness (F)
Felucca,2432,384,2107002,Minoc (F)
Felucca,2432,512,2107002,Minoc (F)
Felucca,2432,640,2107002,Minoc (F)
Felucca,2432,768,2369003,Wilderness (F)
Felucca,2432,1024,2369003,Wilderness (F)
Felucca,2432,1152,2303002,Cove (F)
Felucca,2432,1280,2303002,Cove (F)
Felucca,2432,1408,2369003,Wilderness (F)
Felucca,2432,1536,2369003,Wilderness (F)
Felucca,2432,1664,2369003,Wilderness (F)
Felucca,2432,1792,2369003,Wilderness (F)
Felucca,2432,1920,2369003,Wilderness (F)
Felucca,2432,2048,2369003,Wilderness (F)
Felucca,2432,2176,2369003,Wilderness (F)
Felucca,2432,2304,2369003,Wilderness (F)
Felucca,2432,2432,2369003,Wilderness (F)
Felucca,2432,2560,2369003,Wilderness (F)
Felucca,2432,2688,2369003,Wilderness (F)
Felucca,2432,2816,2369003,Wilderness (F)
Felucca,2432,2944,2369003,Wilderness (F)
Felucca,2432,3072,2369003,Wilderness (F)
Felucca,2432,3200,2369003,Wilderness (F)
Felucca,2432,3328,2369003,Wilderness (F)
Felucca,2432,3456,2369003,Wilderness (F)
Felucca,2432,3584,2369003,Wilderness (F)
Felucca,2432,3712,2369003,Wilderness (F)
Felucca,2432,3840,2369003,Wilderness (F)
Felucca,2432,3968,2369003,Wilderness (F)
Felucca,2560,0,2369003,Wilderness (F)
Felucca,2560,128,2369003,Wilderness (F)
Felucca,2560,256,2369003,Wilderness (F)
Felucca,2560,384,2107002,Minoc (F)
Felucca,2560,512,2107002,Minoc (F)
Felucca,2560,640,2107002,Minoc (F)
Felucca,2560,768,2369003,Wilderness (F)
Felucca,2560,896,2369003,Wilderness (F)
Felucca,2560,1024,2369003,Wilderness (F)
Felucca,2560,1152,2369003,Wilderness (F)
Felucca,2560,1280,2369003,Wilderness (F)
Felucca,2560,1408,2369003,Wilderness (F)
Felucca,2560,1536,2369003,Wilderness (F)
Felucca,2560,1664,2369003,Wilderness (F)
Felucca,2560,1792,2369003,Wilderness (F)
Felucca,2560,1920,2369003,Wilderness (F)
Felucca,2560,2048,2202002,Buccaneer's Den (F)
Felucca,2560,2176,2202002,Buccaneer's Den (F)
Felucca,2560,2304,2369003,Wilderness (F)
Felucca,2560,2432,2369003,Wilderness (F)
Felucca,2560,2560,2369003,Wilderness (F)
Felucca,2560,2688,2369003,Wilderness (F)
Felucca,2560,2816,2369003,Wilderness (F)
Felucca,2560,2944,2369003,Wilderness (F)
Felucca,2560,3072,2369003,Wilderness (F)
Felucca,2560,3200,2369003,Wilderness (F)
Felucca,2560,3328,2369003,Wilderness (F)
Felucca,2560,3456,2369003,Wilderness (F)
Felucca,2560,3584,2369003,Wilderness (F)
Felucca,2560,3712,2369003,Wilderness (F)
