MapName,X,Y,Z,Width,Height,ZoneID
Trammel,345,1311,0,11,9,1115003
Trammel,353,1323,0,11,9,1115003
Trammel,369,1323,0,15,12,1115003
Trammel,315,1335,0,9,9,1115003
Trammel,265,1350,0,11,9,1115003
Trammel,369,1350,0,9,9,1115003
Trammel,277,1362,0,11,9,1115003
Trammel,269,1479,0,11,9,0
Trammel,349,1542,0,11,9,0
Trammel,333,1560,0,10,9,0
Trammel,354,1563,0,10,12,0
Trammel,389,1284,0,11,9,0
Trammel,397,1302,0,11,9,0
Trammel,413,1302,0,11,12,0
Trammel,385,1308,0,11,27,0
Trammel,417,1323,0,11,12,0
Trammel,385,1335,0,11,9,0
Trammel,417,1341,0,11,9,0
Trammel,398,1350,0,10,9,0
Trammel,453,1356,0,10,9,0
Trammel,469,1365,0,11,9,0
Trammel,489,1365,0,11,9,0
Trammel,417,1368,0,10,9,0
Trammel,435,1374,0,9,9,0
Trammel,501,1425,0,9,9,0
Trammel,497,1440,0,11,9,0
Trammel,461,1584,0,11,9,0
Trammel,410,1587,0,10,9,0
Trammel,393,1596,0,11,12,0
Trammel,449,1596,0,11,9,0
Trammel,453,1608,0,11,9,0
Trammel,445,1623,0,11,9,0
Trammel,501,1623,0,11,12,0
Trammel,445,1632,0,11,9,0
Trammel,461,1632,0,11,9,0
Trammel,499,1641,0,9,9,0
Trammel,393,1644,0,11,9,0
Trammel,441,1653,0,11,9,0
Trammel,477,1674,0,11,12,0
Trammel,489,1677,0,11,9,0
Trammel,465,1680,0,11,9,0
Trammel,402,1683,0,10,9,0
Trammel,489,1686,0,10,9,0
Trammel,454,2085,-1,9,9,0
Trammel,561,1281,0,11,9,1115003
Trammel,581,1281,0,11,9,1115003
Trammel,573,1290,0,11,9,1115003
Trammel,613,1296,0,11,18,1115003
Trammel,542,1326,0,9,9,1115003
Trammel,601,1326,0,11,9,1115003
Trammel,557,1335,0,15,9,1115003
Trammel,597,1341,0,11,9,1115003
Trammel,621,1341,0,11,9,1115003
Trammel,565,1344,0,11,9,1115003
Trammel,589,1371,0,11,9,1115003
Trammel,575,1377,0,9,9,1115003
Trammel,613,1392,0,9,9,1115003
Trammel,521,1413,0,11,9,0
Trammel,573,1416,0,11,9,0
Trammel,529,1428,0,11,9,0
Trammel,525,1437,0,11,9,0
Trammel,587,1449,0,9,9,0
Trammel,605,1449,0,11,9,0
Trammel,601,1458,0,9,12,0
Trammel,613,1458,0,11,15,0
Trammel,573,1468,0,11,11,0
Trammel,549,1473,0,11,9,0
Trammel,593,1476,0,11,9,0
Trammel,613,1476,0,9,21,0
Trammel,625,1503,0,11,9,0
Trammel,513,1569,0,11,12,0
Trammel,541,1614,0,14,9,0
Trammel,517,1632,0,15,9,0
Trammel,518,1641,0,9,12,0
Trammel,545,1641,0,11,9,0
Trammel,597,1680,0,11,9,0
Trammel,617,1680,0,11,9,0
Trammel,565,1683,0,10,9,0
Trammel,574,1692,0,10,9,0
Trammel,601,1698,0,11,12,0
Trammel,601,1731,0,10,9,0
Trammel,593,1749,0,11,9,0
Trammel,753,555,1,11,30,1115003
Trammel,743,563,-2,9,19,1115003
Trammel,734,580,1,9,20,1115003
Trammel,743,582,0,9,17,1115003
Trammel,757,585,0,11,9,1115003
Trammel,725,589,1,9,23,1115003
Trammel,752,597,0,12,9,1115003
Trammel,716,606,1,9,30,1115003
Trammel,753,606,0,15,9,1115003
Trammel,737,609,0,13,24,1115003
Trammel,725,612,0,11,9,1115003
Trammel,757,615,0,11,9,1115003
Trammel,683,630,0,11,10,1115003
Trammel,685,640,0,21,9,1115002
Trammel,707,642,0,9,30,1115002
Trammel,745,642,0,11,24,1115002
Trammel,717,645,0,14,15,1115002
Trammel,733,645,0,11,9,1115002
Trammel,695,649,0,12,9,1115002
Trammel,733,654,0,12,15,1115002
Trammel,756,657,0,12,15,1115002
Trammel,697,658,0,10,11,1115002
Trammel,717,660,0,10,9,1115002
Trammel,691,669,0,9,18,1115002
Trammel,717,669,0,11,9,1115002
Trammel,733,669,0,11,10,1115002
Trammel,701,672,0,10,9,1115002
Trammel,753,675,0,10,9,1115002
Trammel,711,678,0,9,9,1115002
Trammel,729,679,0,11,12,1115002
Trammel,681,682,-2,10,13,1115002
Trammel,701,684,0,10,24,1115002
Trammel,718,687,0,9,18,1115002
Trammel,742,687,0,10,12,1115002
Trammel,753,687,0,11,12,1115002
Trammel,691,690,0,9,12,1115002
Trammel,753,699,0,15,9,1115002
Trammel,683,704,-1,9,19,1115002
Trammel,717,705,0,11,33,1115002
Trammel,729,705,0,11,19,1115002
Trammel,670,708,1,13,16,1115002
Trammel,693,708,0,15,15,1115002
Trammel,741,708,0,10,21,1115002
Trammel,708,712,0,9,14,1115002
Trammel,661,720,0,9,12,1115002
Trammel,640,722,0,9,10,1115002
Trammel,650,722,0,10,11,1115002
Trammel,697,723,0,11,30,1115002
Trammel,753,723,0,11,15,1115002
Trammel,677,724,0,11,10,1115002
Trammel,688,730,0,9,11,1115002
Trammel,649,733,0,11,13,1115002
Trammel,665,735,0,11,15,1115002
Trammel,679,735,0,9,24,1115002
Trammel,728,735,0,12,9,1115002
Trammel,741,735,0,12,9,1115002
Trammel,709,741,0,11,9,1115002
Trammel,721,744,0,11,24,1115002
Trammel,741,744,0,15,9,1115002
Trammel,709,750,0,11,18,1115002
Trammel,689,753,0,10,15,1115002
Trammel,733,753,0,11,15,1115002
Trammel,745,753,0,16,9,1115002
Trammel,661,756,0,11,12,1115002
Trammel,665,768,0,11,9,1115042
Trammel,694,768,0,10,9,1115042
Trammel,729,768,0,15,12,1115042
Trammel,677,771,0,11,12,1115042
Trammel,705,771,0,15,21,1115042
Trammel,753,774,0,11,9,1115042
Trammel,665,777,0,11,12,1115042
Trammel,688,777,0,11,18,1115042
Trammel,721,780,0,11,12,1115042
Trammel,733,780,0,11,15,1115042
Trammel,677,783,0,11,9,1115042
Trammel,757,783,0,11,21,1115042
Trammel,675,792,0,9,25,1115042
Trammel,699,792,0,13,12,1115042
Trammel,721,792,0,9,33,1115042
Trammel,687,795,0,11,12,1115042
Trammel,747,795,0,9,18,1115042
Trammel,698,804,0,10,14,1115042
Trammel,757,804,0,11,12,1115042
Trammel,730,807,0,10,15,1115042
Trammel,685,813,0,11,9,1115042
Trammel,741,813,0,15,12,1115042
Trammel,757,816,0,11,9,1115042
Trammel,674,817,0,11,17,1115042
Trammel,709,821,0,11,18,1115042
Trammel,685,822,0,11,9,1115042
Trammel,721,825,0,11,12,1115042
Trammel,733,825,0,11,12,1115042
Trammel,745,825,0,11,10,1115042
Trammel,757,825,0,11,18,1115042
Trammel,685,831,0,17,9,1115042
Trammel,657,834,0,9,9,1115042
Trammel,673,834,0,12,15,1115042
Trammel,738,837,0,10,9,1115042
Trammel,709,839,0,15,13,1115042
Trammel,757,843,0,11,9,1115042
Trammel,661,845,0,9,9,1115042
Trammel,677,849,0,11,18,1115042
Trammel,689,852,0,15,12,1115042
Trammel,713,852,0,19,18,1115042
Trammel,733,852,0,11,18,1115042
Trammel,745,852,0,15,12,1115042
Trammel,657,855,0,11,12,1115042
Trammel,693,864,0,11,9,1115042
Trammel,753,864,0,11,10,1115042
Trammel,704,865,0,9,11,1115042
Trammel,657,867,0,9,9,1115042
Trammel,674,867,0,10,15,1115042
Trammel,693,873,0,11,20,1115042
Trammel,657,876,0,10,18,1115042
Trammel,708,876,0,10,9,1115042
Trammel,667,882,0,9,10,1115042
Trammel,677,882,0,11,14,1115042
Trammel,756,882,0,12,9,1115042
Trammel,709,885,0,9,9,1115042
Trammel,661,896,0,23,22,1115002
Trammel,713,896,0,20,10,1115002
Trammel,745,896,0,11,16,1115002
Trammel,757,900,0,11,12,1115002
Trammel,685,901,0,10,21,1115002
Trammel,695,903,0,13,15,1115002
Trammel,713,909,0,11,9,1115002
Trammel,725,909,0,11,9,1115002
Trammel,753,912,0,11,17,1115002
Trammel,709,918,0,11,21,1115002
Trammel,721,918,0,11,18,1115002
Trammel,733,918,0,10,9,1115002
Trammel,699,928,0,10,14,1115002
Trammel,738,928,0,9,14,1115002
Trammel,753,930,0,11,9,1115002
Trammel,709,939,0,19,12,1115002
Trammel,753,939,0,11,9,1115002
Trammel,729,941,0,9,16,1115002
Trammel,699,945,0,10,15,1115002
Trammel,747,948,0,9,18,1115002
Trammel,756,949,0,9,14,1115002
Trammel,709,951,0,11,18,1115002
Trammel,720,955,0,9,12,1115002
Trammel,699,960,0,9,15,1115002
Trammel,749,966,0,15,9,1115002
Trammel,731,972,0,9,9,1115002
Trammel,747,975,0,17,12,1115002
Trammel,721,984,0,15,12,1115002
Trammel,749,987,0,15,12,1115002
Trammel,737,990,0,11,9,1115002
Trammel,699,991,0,9,33,1115002
Trammel,725,996,0,12,18,1115002
Trammel,741,1002,0,11,15,1115002
Trammel,725,1014,0,11,10,1115002
Trammel,753,1014,0,15,10,1115002
Trammel,699,1024,0,13,14,1115002
Trammel,723,1026,0,9,27,1115002
Trammel,709,1038,0,11,12,1115002
Trammel,741,1050,0,11,9,1115002
Trammel,701,1059,0,11,21,1115002
Trammel,713,1068,0,11,21,1115002
Trammel,721,1089,0,11,14,1115002
Trammel,757,1089,0,11,9,1115002
Trammel,745,1101,0,11,18,1115002
Trammel,702,1119,0,9,9,1115002
Trammel,705,1140,0,23,12,1115002
Trammel,713,1152,0,27,9,1115002
Trammel,721,1161,0,27,18,1115002
Trammel,709,1176,0,11,9,1115002
Trammel,757,1176,0,11,9,1115002
Trammel,741,1179,0,11,9,1115002
Trammel,725,1182,0,11,9,1115002
Trammel,737,1188,0,11,9,1115002
Trammel,721,1191,0,11,9,1115002
Trammel,755,1212,0,9,9,1115002
Trammel,701,1218,0,11,9,1115002
Trammel,718,1221,0,10,9,1115002
Trammel,677,1248,0,11,9,1115002
Trammel,693,1248,0,11,9,1115002
Trammel,741,1251,0,15,9,1115002
Trammel,701,1263,0,11,9,1115002
Trammel,645,1269,0,11,9,1115002
Trammel,649,1281,0,11,9,1115003
Trammel,745,1281,0,11,9,1115003
Trammel,727,1287,0,9,21,1115003
Trammel,689,1290,0,11,15,1115003
Trammel,641,1305,0,11,9,1115003
Trammel,653,1308,0,15,22,1115003
Trammel,640,1314,0,9,10,1115003
Trammel,697,1323,0,11,11,1115003
Trammel,640,1325,0,11,40,1115003
Trammel,669,1326,0,11,38,1115003
Trammel,652,1330,0,17,20,1115003
Trammel,733,1341,0,11,9,1115003
Trammel,757,1341,0,11,9,1115003
Trammel,697,1347,0,10,9,1115003
Trammel,685,1350,0,11,9,1115003
Trammel,749,1350,0,11,9,1115003
Trammel,651,1351,0,12,23,1115003
Trammel,663,1364,0,13,10,1115003
Trammel,706,1368,0,10,11,1115003
Trammel,717,1368,0,11,12,1115003
Trammel,641,1377,0,11,9,1115003
Trammel,729,1377,0,15,9,1115003
Trammel,741,1389,0,10,15,1115003
Trammel,673,1392,0,9,9,1115003
Trammel,713,1392,0,11,9,1115003
Trammel,739,1416,0,9,9,0
Trammel,673,1419,0,11,9,0
Trammel,641,1428,0,11,9,0
Trammel,729,1431,0,11,9,0
Trammel,677,1443,0,11,9,0
Trammel,721,1449,0,15,9,0
Trammel,701,1455,0,9,9,0
Trammel,693,1476,0,11,12,0
Trammel,653,1494,0,11,9,0
Trammel,701,1500,0,11,9,0
Trammel,654,1503,0,10,12,0
Trammel,757,1503,0,11,9,0
Trammel,685,1509,0,11,9,0
Trammel,729,1509,0,9,11,0
Trammel,701,1527,0,11,9,0
Trammel,717,1527,0,11,9,0
Trammel,693,1542,0,11,9,0
Trammel,721,1545,0,11,9,0
Trammel,647,1701,0,9,9,0
Trammel,737,1701,0,11,9,0
Trammel,645,1716,0,11,9,0
Trammel,729,1719,0,11,9,0
Trammel,719,1792,2,13,17,0
Trammel,733,1797,0,11,21,0
Trammel,745,1797,0,11,18,0
Trammel,759,1800,0,9,27,0
Trammel,713,1809,0,11,9,0
Trammel,690,1812,0,9,9,0
Trammel,665,1815,0,11,9,0
Trammel,647,1816,4,9,26,0
Trammel,677,1818,0,11,9,0
Trammel,741,1830,0,11,9,0
Trammel,757,1830,0,11,11,0
Trammel,714,1842,0,10,18,0
Trammel,757,1842,0,11,17,0
Trammel,754,1859,0,10,29,0
Trammel,745,1869,0,9,33,0
Trammel,707,1874,2,9,17,0
Trammel,733,1875,0,10,27,0
Trammel,717,1881,0,11,30,0
Trammel,754,1888,0,14,11,0
Trammel,706,1891,-1,11,17,0
Trammel,733,1902,0,11,9,0
Trammel,757,1905,0,11,12,0
Trammel,714,1920,-1,10,18,0
Trammel,741,1935,0,11,9,0
Trammel,715,1938,0,9,9,0
Trammel,724,1941,0,12,9,0
Trammel,723,1950,0,9,9,0
Trammel,757,1956,0,11,27,0
Trammel,725,1967,0,11,10,0
Trammel,723,1977,-1,9,11,0
Trammel,757,1985,0,11,16,0
Trammel,723,1989,-1,13,10,0
Trammel,733,2124,1,11,11,0
Trammel,754,2238,0,10,11,1111043
Trammel,757,2349,0,11,9,1111043
Trammel,838,325,0,9,26,0
Trammel,829,343,2,9,17,0
Trammel,845,351,0,9,9,0
Trammel,820,354,-2,9,28,0
Trammel,837,366,0,11,9,0
Trammel,825,384,0,11,10,0
Trammel,836,385,0,9,53,0
Trammel,845,402,0,9,42,0
Trammel,827,423,0,9,12,0
Trammel,817,426,2,9,18,0
Trammel,854,426,0,9,24,0
Trammel,808,431,-2,9,10,0
Trammel,863,434,0,9,25,0
Trammel,798,436,-3,10,35,0
Trammel,788,440,-2,10,22,0
Trammel,808,441,0,9,15,0
Trammel,779,448,-2,9,24,0
Trammel,813,456,0,15,9,0
Trammel,865,459,0,13,9,0
Trammel,788,462,0,10,21,0
Trammel,869,468,0,10,18,0
Trammel,873,486,0,11,9,0
Trammel,873,498,0,10,9,0
Trammel,829,512,0,11,10,1115003
Trammel,861,512,0,15,10,1115003
Trammel,817,513,0,11,15,1115003
Trammel,845,513,0,15,12,1115003
Trammel,799,519,-1,9,21,1115003
Trammel,876,521,0,9,13,1115003
Trammel,861,522,0,15,9,1115003
Trammel,829,525,0,13,9,1115003
Trammel,857,531,0,11,14,1115003
Trammel,885,532,0,9,17,1115003
Trammel,833,534,0,11,15,1115003
Trammel,845,534,0,11,21,1115003
Trammel,873,534,0,12,15,1115003
Trammel,801,540,0,11,9,1115003
Trammel,822,543,0,10,18,1115003
Trammel,785,547,0,11,11,1115003
Trammel,797,549,0,11,9,1115003
Trammel,809,549,0,11,9,1115003
Trammel,867,549,0,9,9,1115003
Trammel,774,551,1,10,13,1115003
Trammel,885,556,0,11,20,1115003
Trammel,797,558,0,15,12,1115003
Trammel,837,558,0,11,18,1115003
Trammel,817,561,0,11,12,1115003
Trammel,769,564,0,11,12,1115003
Trammel,869,564,0,10,18,1115003
Trammel,805,570,0,12,9,1115003
Trammel,828,570,0,9,18,1115003
Trammel,857,570,0,11,51,1115003
Trammel,787,573,0,9,9,1115003
Trammel,769,576,0,15,12,1115003
Trammel,797,579,0,9,9,1115003
Trammel,809,579,0,15,13,1115003
Trammel,837,579,0,11,15,1115003
Trammel,873,582,0,11,12,1115003
Trammel,885,582,0,11,12,1115003
Trammel,768,588,0,12,9,1115003
Trammel,824,588,0,12,15,1115003
Trammel,841,594,0,11,12,1115003
Trammel,793,597,0,11,9,1115003
Trammel,869,597,0,11,30,1115003
Trammel,777,600,0,15,9,1115003
Trammel,813,600,0,11,9,1115003
Trammel,881,603,0,15,9,1115003
Trammel,801,606,0,11,12,1115003
Trammel,825,606,0,11,15,1115003
Trammel,841,606,0,15,18,1115003
Trammel,777,609,0,11,9,1115003
Trammel,789,615,0,12,9,1115003
Trammel,825,621,0,11,9,1115003
Trammel,769,624,0,9,10,1115003
Trammel,782,624,0,10,9,1115003
Trammel,793,624,0,10,9,1115003
Trammel,853,624,0,11,11,1115003
Trammel,803,627,0,9,12,1115003
Trammel,865,627,0,19,13,1115003
Trammel,829,630,0,11,9,1115003
Trammel,768,640,0,16,11,1115003
Trammel,837,640,0,11,14,1115003
Trammel,861,640,0,11,11,1115003
Trammel,784,645,0,12,9,1115003
Trammel,809,645,0,15,9,1115003
Trammel,797,648,0,11,9,1115003
Trammel,873,648,0,11,9,1115003
Trammel,885,648,0,11,12,1115003
Trammel,848,651,0,16,12,1115003
Trammel,864,652,0,9,11,1115003
Trammel,777,654,0,11,9,1115003
Trammel,797,657,0,11,12,1115003
Trammel,813,657,0,15,12,1115003
Trammel,828,660,0,12,12,1115003
Trammel,873,660,0,15,12,1115003
Trammel,853,663,0,11,9,1115003
Trammel,769,666,0,11,18,1115003
Trammel,797,669,0,19,54,1115003
Trammel,817,669,0,11,42,1115003
Trammel,841,669,0,11,12,1115003
Trammel,864,669,0,9,12,1115003
Trammel,780,672,0,12,9,1115003
Trammel,877,675,0,11,15,1115003
Trammel,829,678,0,12,9,1115003
Trammel,853,678,0,11,9,1115003
Trammel,780,681,0,17,27,1115003
Trammel,865,681,0,11,15,1115003
Trammel,769,684,0,11,9,1115003
Trammel,841,684,0,12,9,1115003
Trammel,829,690,0,11,9,1115003
Trammel,853,690,0,12,9,1115003
Trammel,769,696,0,11,9,1115003
Trammel,865,696,0,15,12,1115003
Trammel,829,699,0,15,9,1115003
Trammel,853,699,0,11,12,1115003
Trammel,768,705,0,10,9,1115003
Trammel,881,705,0,11,12,1115003
Trammel,785,708,0,12,21,1115003
Trammel,841,708,0,12,18,1115003
Trammel,865,708,0,15,9,1115003
Trammel,816,711,0,12,9,1115003
Trammel,828,717,0,12,9,1115003
Trammel,857,717,0,9,12,1115003
Trammel,881,717,0,11,9,1115003
Trammel,769,720,0,11,12,1115003
Trammel,797,723,0,19,15,1115003
Trammel,817,726,0,9,9,1115003
Trammel,833,726,0,11,10,1115003
Trammel,873,726,0,15,18,1115003
Trammel,781,729,0,11,13,1115003
Trammel,768,732,0,12,9,1115003
Trammel,845,732,0,11,9,1115003
Trammel,857,732,0,11,12,1115003
Trammel,817,735,0,11,9,1115003
Trammel,792,741,0,12,24,1115003
Trammel,829,741,0,11,15,1115003
Trammel,780,744,0,12,10,1115003
Trammel,809,744,0,15,9,1115003
Trammel,841,744,0,11,9,1115003
Trammel,869,751,0,11,14,1115003
Trammel,841,753,0,11,15,1115003
Trammel,881,753,0,15,15,1115003
Trammel,781,756,0,11,10,1115003
Trammel,825,756,0,10,9,1115003
Trammel,810,759,0,14,9,1115003
Trammel,781,768,0,35,9,1115003
Trammel,841,768,0,19,12,1115003
Trammel,861,768,0,11,15,1115003
Trammel,873,768,0,19,9,1115003
Trammel,768,771,0,12,9,1115003
Trammel,821,774,0,11,56,1115003
Trammel,785,777,0,11,12,1115003
Trammel,801,777,0,11,12,1115003
Trammel,873,777,0,9,21,1115003
Trammel,773,780,0,11,12,1115003
Trammel,834,780,0,10,27,1115003
Trammel,812,781,0,9,53,1115003
Trammel,845,786,0,11,15,1115003
Trammel,785,789,0,11,9,1115003
Trammel,801,789,0,11,39,1115003
Trammel,768,792,0,12,9,1115003
Trammel,857,795,0,11,9,1115003
Trammel,873,798,0,11,18,1115003
Trammel,773,801,0,11,26,1115003
Trammel,785,801,0,16,21,1115003
Trammel,853,804,0,11,15,1115003
Trammel,833,807,0,11,18,1115003
Trammel,884,810,0,12,21,1115003
Trammel,853,819,0,19,12,1115003
Trammel,873,819,0,11,9,1115003
Trammel,834,825,0,14,14,1115003
Trammel,777,827,0,11,25,1115003
Trammel,797,828,0,15,9,1115003
Trammel,849,831,0,19,15,1115003
Trammel,885,831,0,11,9,1115003
Trammel,817,834,0,11,9,1115003
Trammel,768,837,0,9,9,1115003
Trammel,793,837,0,11,15,1115003
Trammel,805,840,0,11,9,1115003
Trammel,869,840,0,11,18,1115003
Trammel,830,846,0,10,12,1115003
Trammel,857,846,0,11,12,1115003
Trammel,811,850,0,9,14,1115003
Trammel,781,852,0,15,9,1115003
Trammel,841,852,0,15,9,1115003
Trammel,820,853,0,9,11,1115003
Trammel,857,858,0,15,9,1115003
Trammel,846,861,0,10,35,1115003
Trammel,769,863,0,11,19,1115003
Trammel,877,863,0,11,13,1115003
Trammel,801,864,0,11,12,1115003
Trammel,780,867,0,12,12,1115003
Trammel,813,867,0,15,9,1115003
Trammel,859,867,0,9,9,1115003
Trammel,868,868,0,9,14,1115003
Trammel,829,875,0,11,21,1115003
Trammel,877,876,0,11,18,1115003
Trammel,785,879,0,11,15,1115003
Trammel,798,879,0,14,17,1115003
Trammel,813,879,0,15,9,1115003
Trammel,774,882,0,10,14,1115003
Trammel,865,887,0,11,9,1115003
Trammel,813,896,0,11,22,1115043
Trammel,824,896,0,12,10,1115043
Trammel,857,896,0,11,13,1115043
Trammel,881,896,0,11,13,1115043
Trammel,789,897,0,11,9,1115043
Trammel,801,897,0,11,24,1115043
Trammel,837,897,0,11,63,1115043
Trammel,783,906,0,9,9,1115043
Trammel,792,907,0,9,14,1115043
Trammel,849,909,0,15,36,1115043
Trammel,877,909,0,11,12,1115043
Trammel,824,912,0,13,45,1115043
Trammel,769,915,0,19,11,1115043
Trammel,865,915,0,12,9,1115043
Trammel,812,918,0,12,29,1115043
Trammel,788,921,0,12,9,1115043
Trammel,801,921,0,10,11,1115043
Trammel,881,921,0,11,12,1115043
Trammel,864,924,0,16,15,1115043
Trammel,769,927,0,11,9,1115043
Trammel,797,933,0,12,9,1115043
Trammel,768,937,0,9,11,1115043
Trammel,793,945,0,11,18,1115043
Trammel,857,945,0,11,12,1115043
Trammel,804,947,0,13,13,1115043
Trammel,777,948,0,11,18,1115043
Trammel,873,948,0,11,9,1115043
Trammel,865,957,0,15,12,1115043
Trammel,817,960,0,11,9,1115043
Trammel,845,960,0,11,9,1115043
Trammel,789,963,0,11,9,1115043
Trammel,801,963,0,11,9,1115043
Trammel,829,963,0,12,12,1115043
Trammel,856,966,0,9,18,1115043
Trammel,885,966,0,11,9,1115043
Trammel,842,969,0,14,11,1115043
Trammel,773,972,0,10,15,1115043
Trammel,785,972,0,23,11,1115043
Trammel,822,975,0,10,21,1115043
Trammel,873,975,0,11,14,1115043
Trammel,809,978,0,13,9,1115043
Trammel,885,978,0,11,9,1115043
Trammel,833,984,0,11,21,1115043
Trammel,853,984,0,11,9,1115043
Trammel,793,986,0,12,12,1115043
Trammel,769,990,0,11,9,1115043
Trammel,781,993,0,11,24,1115043
Trammel,869,993,0,11,9,1115043
Trammel,885,993,0,10,9,1115043
Trammel,817,997,0,16,19,1115043
Trammel,793,998,0,15,19,1115043
Trammel,853,999,0,11,9,1115043
Trammel,865,1002,0,11,18,1115043
Trammel,769,1005,0,12,9,1115043
Trammel,877,1005,0,11,12,1115043
Trammel,833,1008,0,11,15,1115043
Trammel,853,1008,0,11,9,1115043
Trammel,808,1011,0,9,9,1115043
Trammel,819,1035,0,9,35,1115003
Trammel,809,1038,0,9,32,1115003
Trammel,829,1041,0,11,45,1115003
Trammel,849,1050,0,11,9,1115003
Trammel,797,1064,0,12,10,1115003
Trammel,773,1074,0,9,9,1115003
Trammel,785,1074,0,11,9,1115003
Trammel,801,1074,0,12,9,1115003
Trammel,813,1089,0,11,9,1115003
Trammel,849,1092,0,11,9,1115003
Trammel,865,1095,0,11,15,1115003
Trammel,885,1113,0,11,9,1115003
Trammel,781,1122,0,10,9,1115003
Trammel,877,1122,0,11,9,1115003
Trammel,805,1131,0,9,9,1115003
Trammel,837,1143,0,11,9,1115003
Trammel,869,1143,0,11,9,1115003
Trammel,869,1152,0,11,9,1115003
Trammel,837,1161,0,11,17,1115003
Trammel,849,1161,0,11,20,1115003
Trammel,817,1167,0,13,45,1115003
Trammel,781,1179,0,11,11,1115003
Trammel,805,1179,0,12,18,1115003
Trammel,854,1181,0,14,9,1115003
Trammel,830,1186,0,9,26,1115003
Trammel,839,1192,0,10,20,1115003
Trammel,849,1196,0,11,13,1115003
Trammel,789,1197,0,11,9,1115003
Trammel,777,1206,0,11,12,1115003
Trammel,881,1221,0,11,9,1115003
Trammel,841,1227,0,11,9,1115003
Trammel,791,1236,0,9,9,1115003
Trammel,869,1242,0,11,12,1115003
Trammel,798,1245,0,10,9,1115003
Trammel,837,1254,0,11,9,1115003
Trammel,773,1263,0,11,9,1115003
Trammel,829,1266,0,11,9,1115003
Trammel,837,1281,0,9,9,1115003
Trammel,826,1290,0,10,9,1115003
Trammel,813,1293,0,11,9,1115003
Trammel,786,1296,0,10,9,1115003
Trammel,805,1305,0,11,9,1115003
Trammel,789,1317,0,10,36,1115003
Trammel,777,1320,0,11,9,1115003
Trammel,801,1320,0,11,30,1115003
Trammel,817,1323,0,11,9,1115003
Trammel,814,1347,0,10,9,1115003
Trammel,833,1350,0,9,9,1115003
Trammel,829,1365,0,11,9,1115003
Trammel,806,1368,0,10,9,1115003
Trammel,781,1371,0,11,12,1115003
Trammel,789,1389,0,15,9,1115003
Trammel,841,1389,0,11,9,1115003
Trammel,785,1410,0,11,9,0
Trammel,833,1410,0,11,9,0
Trammel,789,1419,0,11,9,0
Trammel,805,1419,0,9,9,0
Trammel,845,1428,0,11,9,0
Trammel,793,1434,0,11,57,0
Trammel,805,1434,0,11,19,0
Trammel,817,1443,0,11,45,0
Trammel,841,1449,0,11,9,0
Trammel,861,1452,0,11,9,0
Trammel,804,1453,0,13,35,0
Trammel,781,1455,0,12,35,0
Trammel,873,1458,0,9,9,0
Trammel,769,1461,0,12,18,0
Trammel,849,1482,0,15,9,0
Trammel,873,1488,0,11,9,0
Trammel,781,1491,0,11,9,0
Trammel,829,1500,0,11,9,0
Trammel,861,1509,0,11,9,0
Trammel,813,1521,0,9,9,0
Trammel,837,1551,0,9,12,0
Trammel,885,1557,0,11,9,0
Trammel,785,1578,0,11,9,0
Trammel,805,1608,0,11,9,0
Trammel,813,1620,0,11,9,0
Trammel,841,1626,0,11,9,0
Trammel,877,1626,0,11,9,0
Trammel,829,1647,0,11,9,0
Trammel,817,1653,0,11,9,0
Trammel,805,1671,0,11,9,0
Trammel,813,1686,0,11,9,0
Trammel,837,1704,0,19,18,0
Trammel,857,1713,0,11,9,0
Trammel,789,1719,0,11,12,0
Trammel,861,1740,0,11,12,0
Trammel,791,1743,0,9,9,0
Trammel,833,1749,0,11,9,0
Trammel,845,1749,0,11,9,0
Trammel,822,1761,0,10,9,0
Trammel,874,1761,0,10,9,0
Trammel,799,1764,0,9,9,0
Trammel,877,1773,0,15,9,0
Trammel,781,1794,0,11,12,0
Trammel,837,1794,0,11,9,0
Trammel,782,1806,0,13,45,0
Trammel,795,1806,0,9,11,0
Trammel,821,1806,0,11,9,0
Trammel,769,1811,0,13,22,0
Trammel,833,1815,0,11,9,0
Trammel,805,1821,0,11,9,0
Trammel,873,1821,0,11,12,0
Trammel,885,1821,0,11,31,0
Trammel,825,1824,0,11,12,0
Trammel,770,1833,0,12,66,0
Trammel,829,1836,0,11,9,0
Trammel,869,1836,0,11,18,0
Trammel,807,1842,0,9,9,0
Trammel,857,1848,0,12,63,0
Trammel,782,1851,0,14,24,0
Trammel,885,1852,0,11,62,0
Trammel,876,1855,0,9,9,0
Trammel,799,1857,0,9,39,0
Trammel,841,1863,0,11,14,0
Trammel,870,1864,0,15,41,0
Trammel,815,1869,0,13,27,0
Trammel,829,1869,0,12,36,0
Trammel,786,1876,0,13,21,0
Trammel,843,1877,0,9,43,0
Trammel,771,1899,0,13,18,0
Trammel,833,1905,0,10,9,0
Trammel,817,1908,0,11,9,0
Trammel,768,1920,0,12,9,0
Trammel,837,1920,0,20,20,0
Trammel,858,1920,0,10,18,0
Trammel,769,1932,0,11,38,0
Trammel,873,1932,0,11,9,0
Trammel,825,1935,0,12,12,0
Trammel,789,1938,0,11,9,0
Trammel,837,1940,0,23,22,0
Trammel,781,1950,0,11,36,0
Trammel,813,1953,0,15,14,0
Trammel,828,1954,0,9,9,0
